Mes, Día, Año de Fecha Operativa;Hora HH;Cat Cobrada;ID Peaje;Observacion;Sentido;Tipo Cobro;Pasos
13/3/2024;14;Pesados 4 Ejes;KDT;Violación - Normal;Centro;Violación;2
13/3/2024;14;Pesados 4 Ejes;PB1;Tag - PosPago;Provincia;Tag;9
13/3/2024;14;Pesados 4 Ejes;PB1;Violación - Normal;Provincia;Violación;1
13/3/2024;14;Pesados 4 Ejes;PB2;Tag - PosPago;Centro;Tag;5
13/3/2024;14;Pesados 4 Ejes;PB2;Tag - PosPago OCR;Centro;Tag;3
13/3/2024;14;Pesados 4 Ejes;PB2;Violación - Normal;Centro;Violación;1
13/3/2024;14;Pesados 4 Ejes;PB4;Tag - PosPago;Centro;Tag;11
13/3/2024;14;Pesados 4 Ejes;PB4;Violación - Normal;Centro;Violación;1
13/3/2024;14;Pesados 5 Ejes;ALB;Violación - Normal;Provincia;Violación;1
13/3/2024;14;Pesados 5 Ejes;AVE;Efectivo;Provincia;Efectivo;6
13/3/2024;14;Pesados 5 Ejes;AVE;Mercado Pago;Provincia;Mercado Pago;2
13/3/2024;14;Pesados 5 Ejes;AVE;Mercado Pago OCR;Provincia;Mercado Pago;2
13/3/2024;14;Pesados 5 Ejes;AVE;Paso en Infracción;Centro;Rec.Deuda;1
13/3/2024;14;Pesados 5 Ejes;AVE;Paso en Infracción;Provincia;Rec.Deuda;4
13/3/2024;14;Pesados 5 Ejes;AVE;Paso en infracción con Multa LPR;Centro;Rec.Deuda;1
13/3/2024;14;Pesados 5 Ejes;AVE;Tag - Exento;Centro;Tag;1
13/3/2024;14;Pesados 5 Ejes;AVE;Tag - PosPago;Centro;Tag;42
13/3/2024;14;Pesados 5 Ejes;AVE;Tag - PosPago;Provincia;Tag;49
13/3/2024;14;Pesados 5 Ejes;AVE;Tag - PosPago OCR;Centro;Tag;14
13/3/2024;14;Pesados 5 Ejes;AVE;Tag - PosPago OCR;Provincia;Tag;11
13/3/2024;14;Pesados 5 Ejes;DEC;Efectivo;Centro;Efectivo;3
13/3/2024;14;Pesados 5 Ejes;DEC;Mercado Pago OCR;Centro;Mercado Pago;1
13/3/2024;14;Pesados 5 Ejes;DEC;Paso en Infracción;Centro;Rec.Deuda;3
13/3/2024;14;Pesados 5 Ejes;DEC;Tag - PosPago;Centro;Tag;35
13/3/2024;14;Pesados 5 Ejes;DEC;Tag - PosPago OCR;Centro;Tag;8
13/3/2024;14;Pesados 5 Ejes;DEC;Violación - Normal;Centro;Violación;1
13/3/2024;14;Pesados 5 Ejes;DEL;Efectivo;Provincia;Efectivo;4
13/3/2024;14;Pesados 5 Ejes;DEL;Mercado Pago;Provincia;Mercado Pago;1
13/3/2024;14;Pesados 5 Ejes;DEL;Paso en Infracción;Provincia;Rec.Deuda;3
13/3/2024;14;Pesados 5 Ejes;DEL;Tag - PosPago;Provincia;Tag;29
13/3/2024;14;Pesados 5 Ejes;DEL;Tag - PosPago OCR;Provincia;Tag;7
13/3/2024;14;Pesados 5 Ejes;DEL;Violación - Normal;Provincia;Violación;1
13/3/2024;14;Pesados 5 Ejes;KDT;Mercado Pago;Centro;Mercado Pago;1
13/3/2024;14;Pesados 5 Ejes;KDT;Mercado Pago;Provincia;Mercado Pago;3
13/3/2024;14;Pesados 5 Ejes;KDT;Mercado Pago OCR;Centro;Mercado Pago;1
13/3/2024;14;Pesados 5 Ejes;KDT;Mercado Pago OCR;Provincia;Mercado Pago;2
13/3/2024;14;Pesados 5 Ejes;KDT;Tag - PosPago;Centro;Tag;68
13/3/2024;14;Pesados 5 Ejes;KDT;Tag - PosPago;Provincia;Tag;100
13/3/2024;14;Pesados 5 Ejes;KDT;Tag - PosPago OCR;Centro;Tag;7
13/3/2024;14;Pesados 5 Ejes;KDT;Tag - PosPago OCR;Provincia;Tag;13
13/3/2024;14;Pesados 5 Ejes;KDT;Violación - Normal;Centro;Violación;4
13/3/2024;14;Pesados 5 Ejes;KDT;Violación - Normal;Provincia;Violación;9
13/3/2024;14;Pesados 5 Ejes;PB1;Mercado Pago;Provincia;Mercado Pago;4
13/3/2024;14;Pesados 5 Ejes;PB1;Mercado Pago OCR;Provincia;Mercado Pago;1
13/3/2024;14;Pesados 5 Ejes;PB1;Tag - PosPago;Provincia;Tag;100
13/3/2024;14;Pesados 5 Ejes;PB1;Tag - PosPago OCR;Provincia;Tag;11
13/3/2024;14;Pesados 5 Ejes;PB1;Tag - PrePago OCR;Provincia;Tag;1
13/3/2024;14;Pesados 5 Ejes;PB1;Violación - Normal;Provincia;Violación;9
13/3/2024;14;Pesados 5 Ejes;PB2;Tag - PosPago;Centro;Tag;34
13/3/2024;14;Pesados 5 Ejes;PB2;Tag - PosPago OCR;Centro;Tag;5
13/3/2024;14;Pesados 5 Ejes;PB2;Violación - Normal;Centro;Violación;5
13/3/2024;14;Pesados 5 Ejes;PB3;Tag - PosPago;Provincia;Tag;4
13/3/2024;14;Pesados 5 Ejes;PB3;Tag - PosPago OCR;Provincia;Tag;2
13/3/2024;14;Pesados 5 Ejes;PB3;Violación - Normal;Provincia;Violación;1
13/3/2024;14;Pesados 5 Ejes;PB4;Mercado Pago;Centro;Mercado Pago;2
13/3/2024;14;Pesados 5 Ejes;PB4;Tag - PosPago;Centro;Tag;57
13/3/2024;14;Pesados 5 Ejes;PB4;Tag - PosPago OCR;Centro;Tag;7
13/3/2024;14;Pesados 5 Ejes;PB4;Violación - Normal;Centro;Violación;7
13/3/2024;14;Pesados 5 Ejes;SAL;Tag - PosPago;Provincia;Tag;3
13/3/2024;14;Pesados 6 Ejes;AVE;Tag - PosPago;Centro;Tag;16
13/3/2024;14;Pesados 6 Ejes;AVE;Tag - PosPago;Provincia;Tag;25
13/3/2024;14;Pesados 6 Ejes;AVE;Tag - PosPago OCR;Centro;Tag;7
13/3/2024;14;Pesados 6 Ejes;AVE;Tag - PosPago OCR;Provincia;Tag;5
13/3/2024;14;Pesados 6 Ejes;DEC;Paso en Infracción;Centro;Rec.Deuda;1
13/3/2024;14;Pesados 6 Ejes;DEC;Tag - PosPago;Centro;Tag;12
13/3/2024;14;Pesados 6 Ejes;DEC;Tag - PosPago OCR;Centro;Tag;7
13/3/2024;14;Pesados 6 Ejes;DEL;Tag - PosPago;Provincia;Tag;7
13/3/2024;14;Pesados 6 Ejes;DEL;Tag - PosPago OCR;Provincia;Tag;2
13/3/2024;14;Pesados 6 Ejes;KDT;Tag - PosPago;Centro;Tag;28
13/3/2024;14;Pesados 6 Ejes;KDT;Tag - PosPago;Provincia;Tag;33
13/3/2024;14;Pesados 6 Ejes;KDT;Tag - PosPago OCR;Centro;Tag;5
13/3/2024;14;Pesados 6 Ejes;KDT;Tag - PosPago OCR;Provincia;Tag;3
13/3/2024;14;Pesados 6 Ejes;KDT;Violación - Normal;Centro;Violación;2
13/3/2024;14;Pesados 6 Ejes;KDT;Violación - Normal;Provincia;Violación;5
13/3/2024;14;Pesados 6 Ejes;PB1;Tag - PosPago;Provincia;Tag;45
13/3/2024;14;Pesados 6 Ejes;PB1;Tag - PosPago OCR;Provincia;Tag;6
13/3/2024;14;Pesados 6 Ejes;PB1;Violación - Normal;Provincia;Violación;4
13/3/2024;14;Pesados 6 Ejes;PB2;Tag - PosPago;Centro;Tag;6
13/3/2024;14;Pesados 6 Ejes;PB2;Tag - PosPago OCR;Centro;Tag;1
13/3/2024;14;Pesados 6 Ejes;PB2;Violación - Normal;Centro;Violación;1
13/3/2024;14;Pesados 6 Ejes;PB3;Tag - PosPago;Provincia;Tag;1
13/3/2024;14;Pesados 6 Ejes;PB3;Tag - PosPago OCR;Provincia;Tag;2
13/3/2024;14;Pesados 6 Ejes;PB3;Violación - Normal;Provincia;Violación;1
13/3/2024;14;Pesados 6 Ejes;PB4;Tag - PosPago;Centro;Tag;26
13/3/2024;14;Pesados 6 Ejes;PB4;Tag - PosPago OCR;Centro;Tag;3
13/3/2024;15;Auto;ALB;Mercado Pago;Centro;Mercado Pago;62
13/3/2024;15;Auto;ALB;Mercado Pago;Provincia;Mercado Pago;64
13/3/2024;15;Auto;ALB;Mercado Pago OCR;Centro;Mercado Pago;32
13/3/2024;15;Auto;ALB;Mercado Pago OCR;Provincia;Mercado Pago;8
13/3/2024;15;Auto;ALB;Tag - PosPago;Centro;Tag;296
13/3/2024;15;Auto;ALB;Tag - PosPago;Provincia;Tag;381
13/3/2024;15;Auto;ALB;Tag - PosPago OCR;Centro;Tag;98
13/3/2024;15;Auto;ALB;Tag - PosPago OCR;Provincia;Tag;26
13/3/2024;15;Auto;ALB;Violación - Normal;Centro;Violación;75
13/3/2024;15;Auto;ALB;Violación - Normal;Provincia;Violación;40
13/3/2024;15;Auto;AVE;Efectivo;Centro;Efectivo;333
13/3/2024;15;Auto;AVE;Efectivo;Provincia;Efectivo;378
13/3/2024;15;Auto;AVE;Exento - Otros motivos;Centro;Exento;223
13/3/2024;15;Auto;AVE;Exento - Otros motivos;Provincia;Exento;228
13/3/2024;15;Auto;AVE;Exento - Reglamento;Centro;Exento;12
13/3/2024;15;Auto;AVE;Exento - Reglamento;Provincia;Exento;11
13/3/2024;15;Auto;AVE;Mercado Pago;Centro;Mercado Pago;434
13/3/2024;15;Auto;AVE;Mercado Pago;Provincia;Mercado Pago;472
13/3/2024;15;Auto;AVE;Mercado Pago OCR;Centro;Mercado Pago;131
13/3/2024;15;Auto;AVE;Mercado Pago OCR;Provincia;Mercado Pago;174
13/3/2024;15;Auto;AVE;Paso en Infracción;Centro;Rec.Deuda;20
13/3/2024;15;Auto;AVE;Paso en Infracción;Provincia;Rec.Deuda;42
13/3/2024;15;Auto;AVE;Paso en infracción con Multa LPR;Centro;Rec.Deuda;1
13/3/2024;15;Auto;AVE;Paso en infracción con Multa LPR;Provincia;Rec.Deuda;6
13/3/2024;15;Auto;AVE;Tag - Exento;Centro;Tag;22
13/3/2024;15;Auto;AVE;Tag - Exento;Provincia;Tag;37
13/3/2024;15;Auto;AVE;Tag - PosPago;Centro;Tag;1.440
13/3/2024;15;Auto;AVE;Tag - PosPago;Provincia;Tag;2.089
13/3/2024;15;Auto;AVE;Tag - PosPago OCR;Centro;Tag;447
13/3/2024;15;Auto;AVE;Tag - PosPago OCR;Provincia;Tag;806
13/3/2024;15;Auto;AVE;Violación - Normal;Centro;Violación;1
13/3/2024;15;Auto;AVE;Violación - Normal;Provincia;Violación;5
13/3/2024;15;Auto;DEC;Efectivo;Centro;Efectivo;294
13/3/2024;15;Auto;DEC;Exento - Otros motivos;Centro;Exento;163
13/3/2024;15;Auto;DEC;Exento - Reglamento;Centro;Exento;7
13/3/2024;15;Auto;DEC;Mercado Pago;Centro;Mercado Pago;302
13/3/2024;15;Auto;DEC;Mercado Pago OCR;Centro;Mercado Pago;73
13/3/2024;15;Auto;DEC;Paso en Infracción;Centro;Rec.Deuda;19
13/3/2024;15;Auto;DEC;Tag - PosPago;Centro;Tag;965
13/3/2024;15;Auto;DEC;Tag - PosPago OCR;Centro;Tag;227
13/3/2024;15;Auto;DEC;Violación - Normal;Centro;Violación;5
13/3/2024;15;Auto;DEL;Efectivo;Provincia;Efectivo;296
13/3/2024;15;Auto;DEL;Exento - Otros motivos;Provincia;Exento;215
13/3/2024;15;Auto;DEL;Exento - Reglamento;Provincia;Exento;9
13/3/2024;15;Auto;DEL;Mercado Pago;Provincia;Mercado Pago;369
