indice_tiempo,agricultura_ganaderia_caza_silvicultura,pesca,explotacion_minas_canteras,industria_manufacturera,electricidad_gas_agua,construccion,comercio_mayorista_minorista_reparaciones,hoteles_restaurantes,transporte_comunicaciones,intermediacion_financiera,actividades_inmobiliarias_empresariales_alquiler,admin_publica_planes_seguridad_social_afiliacion_obligatoria,ensenianza,servicios_sociales_salud,otras_actividades_servicios_comunitarias_sociales_personales,impuestos_netos_subsidios
2018-01-01,68.41058551503858,126.0062966273015,87.85987801953311,116.91612257988122,154.80273576054867,157.05481344408858,142.24539214580764,177.3312091113054,197.70617941747707,195.27434666443148,138.25988543343638,155.000125542695,156.22569019364468,180.51068233912048,158.692105787694,180.41271541391936
2018-02-01,74.74917578581827,161.9311399130128,81.76605513880965,112.84132048842773,144.2539889821906,151.26991374844823,150.99237342824637,169.5066830724903,186.50327603081317,188.19369827537972,137.5828432857369,154.60910367633375,156.51498904423008,170.62867572761832,150.65694149739718,162.98069796456872
2018-03-01,144.65148039618302,153.50795774048012,89.91284621148944,133.2775281473699,145.02590988524318,158.42384085245033,176.13427723398638,166.3910058670995,199.241474502233,192.16430365422215,142.45800579244317,154.34971843780926,158.79495698801952,185.4404352917337,146.38801312082722,176.7248132020313
2018-04-01,163.28540390718268,111.09893467139223,86.70221506442336,126.92521259893212,138.2944731428386,147.52747475546238,154.99199956277877,159.05711431700018,195.48271102645484,192.4148323449706,143.77579997393636,153.6606354162257,159.64526151580114,188.89673452825426,148.29723230022162,168.74072498052496
2018-05-01,223.6842466380001,130.95942520223937,91.38780578884744,132.8971186424711,141.7818477160453,153.4172292068147,162.75819199624294,153.29865529767667,200.86209049100145,195.4612915024855,145.63616655253645,153.79909193069713,160.68353459504024,192.9833508550298,152.65380327938416,167.04690981205852
2018-06-01,149.95151842926992,197.33838666574076,87.07736275254575,130.764322442843,156.6547621607609,148.5930734595921,155.6626005563789,149.72378013333596,192.5748648665537,190.45934695399885,145.56857157127055,154.6243215201875,162.14250251109902,198.75764158251457,153.8869679577416,161.23535730067448
2018-07-01,105.72292884082468,265.74333385122964,88.86153684061388,126.69519913772085,155.95630794997496,147.46881549498477,149.18166775534525,167.9522531138199,194.02594039331333,194.2468273301748,142.63268314885582,153.93322748209354,162.59416206110498,181.29587678585006,172.1810691968345,158.48581304608524
2018-08-01,74.54874503545636,292.7377887775218,87.8709948307419,135.05007757273418,149.15309211867503,159.8704649132975,155.40730042480422,165.44204368160015,191.34898576419158,200.0207816062915,142.9192124562309,153.18917310710128,162.6618166177855,180.83177194110107,153.66321999519002,166.24226414410344
2018-09-01,65.38672107481271,291.2042355390393,86.34973471047248,122.10301610478807,132.4027770258923,147.83184768067883,139.5457466259357,160.66081490880808,185.24914357522312,187.79691861903822,138.2164937484184,153.50451965707128,163.11509661954386,177.7779866543974,145.5472798806957,156.10352817135922
2018-10-01,78.62835587865521,304.67513257225954,88.61135102378434,132.12457232201723,133.40592402333138,143.65506637393452,150.08189792730315,170.70566747118352,188.98012715480544,183.94057385992028,141.77821454475088,153.94433175777752,163.41777832588284,172.81474439941405,146.22909918513145,157.71444635707087
