Mes, Día, Año de Fecha Operativa;Hora HH;Cat Cobrada;ID Peaje;Observacion;Sentido;Tipo Cobro;Pasos;
30/8/2024;6;Pesados 5 Ejes;PB2;Tag - PosPago OCR;Centro;Tag;2;
30/8/2024;6;Pesados 5 Ejes;PB2;Violación - Normal;Centro;Violación;1;
30/8/2024;6;Pesados 5 Ejes;PB3;Tag - PosPago;Provincia;Tag;1;
30/8/2024;6;Pesados 5 Ejes;PB4;Tag - PosPago;Centro;Tag;79;
30/8/2024;6;Pesados 5 Ejes;PB4;Tag - PosPago OCR;Centro;Tag;12;
30/8/2024;6;Pesados 5 Ejes;PB4;Violación - Normal;Centro;Violación;1;
30/8/2024;6;Pesados 5 Ejes;SAR;Tag - PosPago;Provincia;Tag;1;
30/8/2024;6;Pesados 6 Ejes;AVE;Exento - Otros motivos;Provincia;Exento;3;
30/8/2024;6;Pesados 6 Ejes;AVE;Paso en Infracción;Provincia;Rec.Deuda;10;
30/8/2024;6;Pesados 6 Ejes;AVE;Tag - PosPago;Centro;Tag;25;
30/8/2024;6;Pesados 6 Ejes;AVE;Tag - PosPago;Provincia;Tag;10;
30/8/2024;6;Pesados 6 Ejes;AVE;Tag - PosPago OCR;Centro;Tag;5;
30/8/2024;6;Pesados 6 Ejes;AVE;Tag - PosPago OCR;Provincia;Tag;11;
30/8/2024;6;Pesados 6 Ejes;DEC;Tag - PosPago;Centro;Tag;14;
30/8/2024;6;Pesados 6 Ejes;DEC;Tag - PosPago OCR;Centro;Tag;4;
30/8/2024;6;Pesados 6 Ejes;DEL;Tag - PosPago;Provincia;Tag;18;
30/8/2024;6;Pesados 6 Ejes;DEL;Tag - PosPago OCR;Provincia;Tag;2;
30/8/2024;6;Pesados 6 Ejes;KDT;Mercado Pago;Centro;Mercado Pago;1;
30/8/2024;6;Pesados 6 Ejes;KDT;Mercado Pago;Provincia;Mercado Pago;1;
30/8/2024;6;Pesados 6 Ejes;KDT;Tag - PosPago;Centro;Tag;30;
30/8/2024;6;Pesados 6 Ejes;KDT;Tag - PosPago;Provincia;Tag;32;
30/8/2024;6;Pesados 6 Ejes;KDT;Tag - PosPago OCR;Centro;Tag;1;
30/8/2024;6;Pesados 6 Ejes;KDT;Tag - PosPago OCR;Provincia;Tag;6;
30/8/2024;6;Pesados 6 Ejes;PB1;Mercado Pago;Provincia;Mercado Pago;2;
30/8/2024;6;Pesados 6 Ejes;PB1;Tag - PosPago;Provincia;Tag;44;
30/8/2024;6;Pesados 6 Ejes;PB1;Tag - PosPago OCR;Provincia;Tag;7;
30/8/2024;6;Pesados 6 Ejes;PB1;Violación - Normal;Provincia;Violación;1;
30/8/2024;6;Pesados 6 Ejes;PB2;Tag - PosPago;Centro;Tag;4;
30/8/2024;6;Pesados 6 Ejes;PB2;Tag - PosPago OCR;Centro;Tag;1;
30/8/2024;6;Pesados 6 Ejes;PB4;Tag - PosPago;Centro;Tag;22;
30/8/2024;6;Pesados 6 Ejes;PB4;Tag - PosPago OCR;Centro;Tag;1;
30/8/2024;6;Pesados 6 Ejes;PB4;Violación - Normal;Centro;Violación;1;
30/8/2024;7;Auto;ALB;Mercado Pago;Centro;Mercado Pago;45;
30/8/2024;7;Auto;ALB;Mercado Pago OCR;Centro;Mercado Pago;28;
30/8/2024;7;Auto;ALB;Mercado Pago OCR;Provincia;Mercado Pago;58;
30/8/2024;7;Auto;ALB;Tag - PosPago;Centro;Tag;270;
30/8/2024;7;Auto;ALB;Tag - PosPago OCR;Centro;Tag;91;
30/8/2024;7;Auto;ALB;Tag - PosPago OCR;Provincia;Tag;315;
30/8/2024;7;Auto;ALB;Violación - Normal;Centro;Violación;32;
30/8/2024;7;Auto;ALB;Violación - Normal;Provincia;Violación;43;
30/8/2024;7;Auto;AVE;Efectivo;Centro;Efectivo;124;
30/8/2024;7;Auto;AVE;Efectivo;Provincia;Efectivo;47;
30/8/2024;7;Auto;AVE;Exento - Otros motivos;Centro;Exento;488;
30/8/2024;7;Auto;AVE;Exento - Otros motivos;Provincia;Exento;30;
30/8/2024;7;Auto;AVE;Exento - Reglamento;Centro;Exento;8;
30/8/2024;7;Auto;AVE;Exento - Reglamento;Provincia;Exento;2;
30/8/2024;7;Auto;AVE;Mercado Pago;Centro;Mercado Pago;632;
30/8/2024;7;Auto;AVE;Mercado Pago;Provincia;Mercado Pago;341;
30/8/2024;7;Auto;AVE;Mercado Pago OCR;Centro;Mercado Pago;171;
30/8/2024;7;Auto;AVE;Mercado Pago OCR;Provincia;Mercado Pago;41;
30/8/2024;7;Auto;AVE;Metrobus no hab. TAG Mercado Pago;Centro;Mercado Pago;2;
30/8/2024;7;Auto;AVE;Paso en Infracción;Centro;Rec.Deuda;12;
30/8/2024;7;Auto;AVE;Paso en Infracción;Provincia;Rec.Deuda;6;
30/8/2024;7;Auto;AVE;Tag - Exento;Centro;Tag;70;
30/8/2024;7;Auto;AVE;Tag - PosPago;Centro;Tag;2707;
30/8/2024;7;Auto;AVE;Tag - PosPago;Provincia;Tag;1708;
30/8/2024;7;Auto;AVE;Tag - PosPago OCR;Centro;Tag;602;
30/8/2024;7;Auto;AVE;Tag - PosPago OCR;Provincia;Tag;152;
30/8/2024;7;Auto;AVE;Violación - Normal;Centro;Violación;6;
30/8/2024;7;Auto;AVE;Violación - Normal;Provincia;Violación;57;
30/8/2024;7;Auto;DEC;Efectivo;Centro;Efectivo;112;
30/8/2024;7;Auto;DEC;Exento - Otros motivos;Centro;Exento;436;
30/8/2024;7;Auto;DEC;Exento - Reglamento;Centro;Exento;4;
30/8/2024;7;Auto;DEC;Mercado Pago;Centro;Mercado Pago;462;
30/8/2024;7;Auto;DEC;Mercado Pago OCR;Centro;Mercado Pago;61;
30/8/2024;7;Auto;DEC;Paso en Infracción;Centro;Rec.Deuda;13;
30/8/2024;7;Auto;DEC;Tag - PosPago;Centro;Tag;1459;
30/8/2024;7;Auto;DEC;Tag - PosPago OCR;Centro;Tag;165;
30/8/2024;7;Auto;DEC;Violación - Normal;Centro;Violación;13;
30/8/2024;7;Auto;DEL;Efectivo;Provincia;Efectivo;55;
30/8/2024;7;Auto;DEL;Exento - Otros motivos;Provincia;Exento;225;
30/8/2024;7;Auto;DEL;Exento - Reglamento;Provincia;Exento;9;
30/8/2024;7;Auto;DEL;Mercado Pago;Provincia;Mercado Pago;266;
30/8/2024;7;Auto;DEL;Mercado Pago OCR;Provincia;Mercado Pago;53;
30/8/2024;7;Auto;DEL;Paso en Infracción;Provincia;Rec.Deuda;10;
30/8/2024;7;Auto;DEL;Tag - PosPago;Provincia;Tag;924;
30/8/2024;7;Auto;DEL;Tag - PosPago OCR;Provincia;Tag;112;
30/8/2024;7;Auto;DEL;Violación - Normal;Provincia;Violación;3;
30/8/2024;7;Auto;KDT;Mercado Pago;Centro;Mercado Pago;454;
30/8/2024;7;Auto;KDT;Mercado Pago;Provincia;Mercado Pago;399;
30/8/2024;7;Auto;KDT;Mercado Pago OCR;Centro;Mercado Pago;41;
30/8/2024;7;Auto;KDT;Mercado Pago OCR;Provincia;Mercado Pago;37;
30/8/2024;7;Auto;KDT;Tag - PosPago;Centro;Tag;2851;
30/8/2024;7;Auto;KDT;Tag - PosPago;Provincia;Tag;1617;
30/8/2024;7;Auto;KDT;Tag - PosPago OCR;Centro;Tag;182;
30/8/2024;7;Auto;KDT;Tag - PosPago OCR;Provincia;Tag;137;
30/8/2024;7;Auto;KDT;Violación - Normal;Centro;Violación;104;
30/8/2024;7;Auto;KDT;Violación - Normal;Provincia;Violación;89;
30/8/2024;7;Auto;PB1;Mercado Pago;Provincia;Mercado Pago;6;
30/8/2024;7;Auto;PB1;Mercado Pago OCR;Provincia;Mercado Pago;4;
30/8/2024;7;Auto;PB1;Tag - PosPago;Provincia;Tag;63;
30/8/2024;7;Auto;PB1;Tag - PosPago OCR;Provincia;Tag;34;
30/8/2024;7;Auto;PB1;Violación - Normal;Provincia;Violación;13;
30/8/2024;7;Auto;PB2;Tag - PosPago;Centro;Tag;2;
30/8/2024;7;Auto;PB2;Tag - PosPago OCR;Centro;Tag;2;
30/8/2024;7;Auto;PB3;Mercado Pago;Provincia;Mercado Pago;1;
30/8/2024;7;Auto;PB3;Mercado Pago OCR;Provincia;Mercado Pago;1;
30/8/2024;7;Auto;PB3;Tag - PosPago;Provincia;Tag;2;
30/8/2024;7;Auto;PB3;Tag - PosPago OCR;Provincia;Tag;3;
30/8/2024;7;Auto;PB3;Violación - Normal;Provincia;Violación;4;
30/8/2024;7;Auto;PB4;Mercado Pago;Centro;Mercado Pago;4;
30/8/2024;7;Auto;PB4;Mercado Pago OCR;Centro;Mercado Pago;1;
30/8/2024;7;Auto;PB4;Tag - PosPago;Centro;Tag;33;
30/8/2024;7;Auto;PB4;Tag - PosPago OCR;Centro;Tag;8;
30/8/2024;7;Auto;PB4;Violación - Normal;Centro;Violación;6;
30/8/2024;7;Auto;SAL;Mercado Pago;Provincia;Mercado Pago;31;
30/8/2024;7;Auto;SAL;Mercado Pago OCR;Provincia;Mercado Pago;8;
30/8/2024;7;Auto;SAL;Tag - PosPago;Provincia;Tag;143;
30/8/2024;7;Auto;SAL;Tag - PosPago OCR;Provincia;Tag;28;
30/8/2024;7;Auto;SAL;Violación - Normal;Provincia;Violación;10;
30/8/2024;7;Auto;SAR;Mercado Pago;Provincia;Mercado Pago;11;
30/8/2024;7;Auto;SAR;Tag - PosPago;Provincia;Tag;111;
30/8/2024;7;Auto;SAR;Tag - PosPago OCR;Provincia;Tag;27;
30/8/2024;7;Auto;SAR;Violación - Normal;Provincia;Violación;9;
30/8/2024;7;Auto con trailer;ALB;Tag - PosPago;Centro;Tag;1;
30/8/2024;7;Auto con trailer;AVE;Efectivo;Centro;Efectivo;1;
30/8/2024;7;Auto con trailer;AVE;Mercado Pago;Centro;Mercado Pago;1;
30/8/2024;7;Auto con trailer;AVE;Tag - PosPago;Centro;Tag;8;
30/8/2024;7;Auto con trailer;AVE;Tag - PosPago;Provincia;Tag;10;
30/8/2024;7;Auto con trailer;AVE;Tag - PosPago OCR;Centro;Tag;1;
30/8/2024;7;Auto con trailer;DEC;Tag - PosPago;Centro;Tag;5;
30/8/2024;7;Auto con trailer;DEL;Tag - PosPago;Provincia;Tag;3;
30/8/2024;7;Auto con trailer;KDT;Mercado Pago;Centro;Mercado Pago;1;
30/8/2024;7;Auto con trailer;KDT;Tag - PosPago;Centro;Tag;5;
30/8/2024;7;Auto con trailer;KDT;Tag - PosPago;Provincia;Tag;1;
30/8/2024;7;Auto con trailer;KDT;Tag - PosPago OCR;Centro;Tag;1;
30/8/2024;7;Auto con trailer;KDT;Violación - Normal;Provincia;Violación;2;
30/8/2024;7;Auto con trailer;PB1;Tag - PosPago OCR;Provincia;Tag;1;
30/8/2024;7;Auto con trailer;PB1;Violación - Normal;Provincia;Violación;2;
30/8/2024;7;Auto con trailer;PB2;Violación - Normal;Centro;Violación;1;
30/8/2024;7;Auto con trailer;PB4;Mercado Pago;Centro;Mercado Pago;1;
30/8/2024;7;Auto con trailer;PB4;Tag - PosPago;Centro;Tag;3;
30/8/2024;7;Auto con trailer;PB4;Tag - PosPago OCR;Centro;Tag;1;
30/8/2024;7;Moto;ALB;Mercado Pago;Centro;Mercado Pago;1;
30/8/2024;7;Moto;AVE;Efectivo;Centro;Efectivo;2;
30/8/2024;7;Moto;AVE;Efectivo;Provincia;Efectivo;2;
30/8/2024;7;Moto;AVE;Mercado Pago;Centro;Mercado Pago;14;
30/8/2024;7;Moto;AVE;Mercado Pago;Provincia;Mercado Pago;5;
30/8/2024;7;Moto;AVE;Mercado Pago OCR;Centro;Mercado Pago;4;
30/8/2024;7;Moto;AVE;Mercado Pago OCR;Provincia;Mercado Pago;1;
30/8/2024;7;Moto;AVE;Paso en Infracción;Centro;Rec.Deuda;1;
30/8/2024;7;Moto;AVE;Tag - PosPago;Centro;Tag;24;
30/8/2024;7;Moto;AVE;Tag - PosPago;Provincia;Tag;13;
30/8/2024;7;Moto;AVE;Tag - PosPago OCR;Centro;Tag;1;
30/8/2024;7;Moto;AVE;Tag - PosPago OCR;Provincia;Tag;5;
30/8/2024;7;Moto;AVE;Violación - Normal;Centro;Violación;1;
30/8/2024;7;Moto;AVE;Violación - Normal;Provincia;Violación;2;
30/8/2024;7;Moto;DEC;Efectivo;Centro;Efectivo;5;
30/8/2024;7;Moto;DEC;Mercado Pago;Centro;Mercado Pago;19;
30/8/2024;7;Moto;DEC;Mercado Pago OCR;Centro;Mercado Pago;5;
30/8/2024;7;Moto;DEC;Paso en Infracción;Centro;Rec.Deuda;1;
30/8/2024;7;Moto;DEC;Tag - PosPago;Centro;Tag;16;
30/8/2024;7;Moto;DEC;Tag - PosPago OCR;Centro;Tag;5;
30/8/2024;7;Moto;DEC;Violación - Normal;Centro;Violación;14;
30/8/2024;7;Moto;DEL;Efectivo;Provincia;Efectivo;4;
30/8/2024;7;Moto;DEL;Exento - Otros motivos;Provincia;Exento;2;
30/8/2024;7;Moto;DEL;Mercado Pago;Provincia;Mercado Pago;7;
30/8/2024;7;Moto;DEL;Mercado Pago OCR;Provincia;Mercado Pago;1;
30/8/2024;7;Moto;DEL;Paso en Infracción;Provincia;Rec.Deuda;3;
30/8/2024;7;Moto;DEL;Tag - PosPago;Provincia;Tag;4;
30/8/2024;7;Moto;DEL;Tag - PosPago OCR;Provincia;Tag;2;
30/8/2024;7;Moto;DEL;Violación - Normal;Provincia;Violación;8;
30/8/2024;7;Moto;KDT;Mercado Pago;Centro;Mercado Pago;5;
30/8/2024;7;Moto;KDT;Mercado Pago;Provincia;Mercado Pago;6;
30/8/2024;7;Moto;KDT;Mercado Pago OCR;Centro;Mercado Pago;10;
30/8/2024;7;Moto;KDT;Mercado Pago OCR;Provincia;Mercado Pago;5;
30/8/2024;7;Moto;KDT;Tag - PosPago;Centro;Tag;16;
30/8/2024;7;Moto;KDT;Tag - PosPago;Provincia;Tag;13;
30/8/2024;7;Moto;KDT;Tag - PosPago OCR;Centro;Tag;3;
30/8/2024;7;Moto;KDT;Tag - PosPago OCR;Provincia;Tag;1;
30/8/2024;7;Moto;KDT;Violación - Normal;Centro;Violación;2;
30/8/2024;7;Moto;KDT;Violación - Normal;Provincia;Violación;1;
30/8/2024;7;Moto;PB1;Mercado Pago;Provincia;Mercado Pago;1;
30/8/2024;7;Moto;PB1;Tag - PosPago;Provincia;Tag;1;
30/8/2024;7;Moto;PB1;Violación - Normal;Provincia;Violación;2;
30/8/2024;7;N/D;ALB;Violación - Normal;Centro;Violación;116;
30/8/2024;7;N/D;ALB;Violación - Normal;Provincia;Violación;571;
30/8/2024;7;N/D;AVE;Violación - Normal;Centro;Violación;396;
30/8/2024;7;N/D;AVE;Violación - Normal;Provincia;Violación;135;
30/8/2024;7;N/D;DEC;Violación - Normal;Centro;Violación;243;
30/8/2024;7;N/D;DEL;Exento - Reglamento;Provincia;Exento;1;
30/8/2024;7;N/D;DEL;Violación - Normal;Provincia;Violación;112;
30/8/2024;7;N/D;KDT;Violación - Normal;Centro;Violación;216;
30/8/2024;7;N/D;KDT;Violación - Normal;Provincia;Violación;250;
30/8/2024;7;N/D;PB1;Violación - Normal;Provincia;Violación;131;
30/8/2024;7;N/D;PB2;Violación - Normal;Centro;Violación;38;
30/8/2024;7;N/D;PB3;Violación - Normal;Provincia;Violación;56;
30/8/2024;7;N/D;PB4;Violación - Normal;Centro;Violación;76;
30/8/2024;7;N/D;SAL;Violación - Normal;Provincia;Violación;47;
30/8/2024;7;N/D;SAR;Violación - Normal;Provincia;Violación;31;
30/8/2024;7;Pago doble Moto;AVE;Tag - PosPago;Provincia;Tag;1;
30/8/2024;7;Pago doble Moto;AVE;Tag - PosPago OCR;Provincia;Tag;1;
30/8/2024;7;Pago doble Moto;KDT;Tag - PosPago;Centro;Tag;1;
30/8/2024;7;Pago doble Moto;KDT;Tag - PosPago;Provincia;Tag;1;
30/8/2024;7;Pago doble Moto;KDT;Tag - PosPago OCR;Provincia;Tag;3;
30/8/2024;7;Pago doble Moto;PB1;Tag - PosPago;Provincia;Tag;2;
30/8/2024;7;Pago doble Moto;PB1;Tag - PosPago OCR;Provincia;Tag;2;
30/8/2024;7;Pago doble Moto;PB4;Tag - PosPago;Centro;Tag;1;
30/8/2024;7;Pesados 2 Ejes;ALB;Tag - PosPago;Centro;Tag;17;
30/8/2024;7;Pesados 2 Ejes;ALB;Tag - PosPago OCR;Centro;Tag;11;
30/8/2024;7;Pesados 2 Ejes;ALB;Tag - PosPago OCR;Provincia;Tag;16;
30/8/2024;7;Pesados 2 Ejes;ALB;Violación - Normal;Provincia;Violación;2;
30/8/2024;7;Pesados 2 Ejes;AVE;Efectivo;Centro;Efectivo;10;
30/8/2024;7;Pesados 2 Ejes;AVE;Efectivo;Provincia;Efectivo;4;
30/8/2024;7;Pesados 2 Ejes;AVE;Exento - Otros motivos;Centro;Exento;18;
30/8/2024;7;Pesados 2 Ejes;AVE;Exento - Otros motivos;Provincia;Exento;10;
30/8/2024;7;Pesados 2 Ejes;AVE;Exento - Reglamento;Centro;Exento;8;
30/8/2024;7;Pesados 2 Ejes;AVE;Exento - Reglamento;Provincia;Exento;3;
30/8/2024;7;Pesados 2 Ejes;AVE;Mercado Pago;Centro;Mercado Pago;17;
30/8/2024;7;Pesados 2 Ejes;AVE;Mercado Pago;Provincia;Mercado Pago;9;
30/8/2024;7;Pesados 2 Ejes;AVE;Mercado Pago OCR;Centro;Mercado Pago;3;
30/8/2024;7;Pesados 2 Ejes;AVE;Mercado Pago OCR;Provincia;Mercado Pago;2;
30/8/2024;7;Pesados 2 Ejes;AVE;Metrobus no hab. OCR Mercado Pago;Centro;Mercado Pago;2;
30/8/2024;7;Pesados 2 Ejes;AVE;Metrobus no hab. TAG Mercado Pago;Centro;Mercado Pago;1;
30/8/2024;7;Pesados 2 Ejes;AVE;Paso en Infracción;Centro;Rec.Deuda;3;
30/8/2024;7;Pesados 2 Ejes;AVE;Paso en Infracción;Provincia;Rec.Deuda;18;
30/8/2024;7;Pesados 2 Ejes;AVE;Tag - Exento;Centro;Tag;4;
30/8/2024;7;Pesados 2 Ejes;AVE;Tag - PosPago;Centro;Tag;281;
30/8/2024;7;Pesados 2 Ejes;AVE;Tag - PosPago;Provincia;Tag;227;
30/8/2024;7;Pesados 2 Ejes;AVE;Tag - PosPago OCR;Centro;Tag;67;
30/8/2024;7;Pesados 2 Ejes;AVE;Tag - PosPago OCR;Provincia;Tag;62;
30/8/2024;7;Pesados 2 Ejes;AVE;Violación - Normal;Provincia;Violación;3;
30/8/2024;7;Pesados 2 Ejes;DEC;Efectivo;Centro;Efectivo;6;
30/8/2024;7;Pesados 2 Ejes;DEC;Exento - Otros motivos;Centro;Exento;12;
30/8/2024;7;Pesados 2 Ejes;DEC;Exento - Reglamento;Centro;Exento;4;
30/8/2024;7;Pesados 2 Ejes;DEC;Mercado Pago;Centro;Mercado Pago;16;
30/8/2024;7;Pesados 2 Ejes;DEC;Mercado Pago OCR;Centro;Mercado Pago;2;
30/8/2024;7;Pesados 2 Ejes;DEC;Metrobus no hab. OCR Mercado Pago;Centro;Mercado Pago;1;
30/8/2024;7;Pesados 2 Ejes;DEC;Paso en Infracción;Centro;Rec.Deuda;2;
30/8/2024;7;Pesados 2 Ejes;DEC;Tag - PosPago;Centro;Tag;198;
30/8/2024;7;Pesados 2 Ejes;DEC;Tag - PosPago OCR;Centro;Tag;23;
30/8/2024;7;Pesados 2 Ejes;DEC;Violación - Normal;Centro;Violación;11;
30/8/2024;7;Pesados 2 Ejes;DEL;Efectivo;Provincia;Efectivo;5;
30/8/2024;7;Pesados 2 Ejes;DEL;Exento - Otros motivos;Provincia;Exento;11;
30/8/2024;7;Pesados 2 Ejes;DEL;Exento - Reglamento;Provincia;Exento;2;
30/8/2024;7;Pesados 2 Ejes;DEL;Mercado Pago;Provincia;Mercado Pago;16;
30/8/2024;7;Pesados 2 Ejes;DEL;Mercado Pago OCR;Provincia;Mercado Pago;2;
30/8/2024;7;Pesados 2 Ejes;DEL;Paso a facturar - (colectivo);Provincia;Rec.Deuda;1;
30/8/2024;7;Pesados 2 Ejes;DEL;Paso en Infracción;Provincia;Rec.Deuda;3;
30/8/2024;7;Pesados 2 Ejes;DEL;Tag - PosPago;Provincia;Tag;97;
30/8/2024;7;Pesados 2 Ejes;DEL;Tag - PosPago OCR;Provincia;Tag;55;
30/8/2024;7;Pesados 2 Ejes;DEL;Violación - Normal;Provincia;Violación;4;
30/8/2024;7;Pesados 2 Ejes;KDT;Mercado Pago;Centro;Mercado Pago;16;
30/8/2024;7;Pesados 2 Ejes;KDT;Mercado Pago;Provincia;Mercado Pago;16;
30/8/2024;7;Pesados 2 Ejes;KDT;Mercado Pago OCR;Provincia;Mercado Pago;3;
30/8/2024;7;Pesados 2 Ejes;KDT;Tag - PosPago;Centro;Tag;192;
30/8/2024;7;Pesados 2 Ejes;KDT;Tag - PosPago;Provincia;Tag;277;
30/8/2024;7;Pesados 2 Ejes;KDT;Tag - PosPago OCR;Centro;Tag;21;
30/8/2024;7;Pesados 2 Ejes;KDT;Tag - PosPago OCR;Provincia;Tag;32;
30/8/2024;7;Pesados 2 Ejes;KDT;Violación - Normal;Centro;Violación;8;
30/8/2024;7;Pesados 2 Ejes;KDT;Violación - Normal;Provincia;Violación;12;
30/8/2024;7;Pesados 2 Ejes;PB1;Mercado Pago;Provincia;Mercado Pago;10;
30/8/2024;7;Pesados 2 Ejes;PB1;Mercado Pago OCR;Provincia;Mercado Pago;2;
30/8/2024;7;Pesados 2 Ejes;PB1;Tag - PosPago;Provincia;Tag;184;
30/8/2024;7;Pesados 2 Ejes;PB1;Tag - PosPago OCR;Provincia;Tag;58;
30/8/2024;7;Pesados 2 Ejes;PB1;Violación - Normal;Provincia;Violación;10;
30/8/2024;7;Pesados 2 Ejes;PB2;Mercado Pago;Centro;Mercado Pago;2;
30/8/2024;7;Pesados 2 Ejes;PB2;Tag - PosPago;Centro;Tag;9;
30/8/2024;7;Pesados 2 Ejes;PB3;Mercado Pago;Provincia;Mercado Pago;1;
30/8/2024;7;Pesados 2 Ejes;PB3;Tag - PosPago;Provincia;Tag;2;
30/8/2024;7;Pesados 2 Ejes;PB4;Mercado Pago;Centro;Mercado Pago;8;
30/8/2024;7;Pesados 2 Ejes;PB4;Mercado Pago OCR;Centro;Mercado Pago;1;
30/8/2024;7;Pesados 2 Ejes;PB4;Tag - PosPago;Centro;Tag;109;
30/8/2024;7;Pesados 2 Ejes;PB4;Tag - PosPago OCR;Centro;Tag;9;
30/8/2024;7;Pesados 2 Ejes;PB4;Violación - Normal;Centro;Violación;3;
30/8/2024;7;Pesados 2 Ejes;SAL;Mercado Pago;Provincia;Mercado Pago;1;
30/8/2024;7;Pesados 2 Ejes;SAL;Tag - PosPago;Provincia;Tag;4;
30/8/2024;7;Pesados 2 Ejes;SAL;Violación - Normal;Provincia;Violación;1;
30/8/2024;7;Pesados 2 Ejes;SAR;Mercado Pago OCR;Provincia;Mercado Pago;1;
30/8/2024;7;Pesados 2 Ejes;SAR;Tag - PosPago;Provincia;Tag;16;
30/8/2024;7;Pesados 2 Ejes;SAR;Tag - PosPago OCR;Provincia;Tag;5;
30/8/2024;7;Pesados 3 Ejes;ALB;Tag - PosPago;Centro;Tag;1;
30/8/2024;7;Pesados 3 Ejes;ALB;Violación - Normal;Centro;Violación;1;
30/8/2024;7;Pesados 3 Ejes;AVE;Efectivo;Provincia;Efectivo;1;
30/8/2024;7;Pesados 3 Ejes;AVE;Exento - Otros motivos;Provincia;Exento;1;
30/8/2024;7;Pesados 3 Ejes;AVE;Mercado Pago;Centro;Mercado Pago;4;
30/8/2024;7;Pesados 3 Ejes;AVE;Paso en Infracción;Provincia;Rec.Deuda;5;
30/8/2024;7;Pesados 3 Ejes;AVE;Tag - PosPago;Centro;Tag;49;
30/8/2024;7;Pesados 3 Ejes;AVE;Tag - PosPago;Provincia;Tag;31;
30/8/2024;7;Pesados 3 Ejes;AVE;Tag - PosPago OCR;Centro;Tag;6;
30/8/2024;7;Pesados 3 Ejes;AVE;Tag - PosPago OCR;Provincia;Tag;14;
30/8/2024;7;Pesados 3 Ejes;AVE;Violación - Normal;Provincia;Violación;1;
30/8/2024;7;Pesados 3 Ejes;DEC;Mercado Pago;Centro;Mercado Pago;2;
30/8/2024;7;Pesados 3 Ejes;DEC;Paso en Infracción;Centro;Rec.Deuda;2;
30/8/2024;7;Pesados 3 Ejes;DEC;Tag - PosPago;Centro;Tag;28;
30/8/2024;7;Pesados 3 Ejes;DEC;Tag - PosPago OCR;Centro;Tag;9;
30/8/2024;7;Pesados 3 Ejes;DEL;Exento - Otros motivos;Provincia;Exento;1;
30/8/2024;7;Pesados 3 Ejes;DEL;Mercado Pago;Provincia;Mercado Pago;1;
30/8/2024;7;Pesados 3 Ejes;DEL;Tag - PosPago;Provincia;Tag;21;
30/8/2024;7;Pesados 3 Ejes;DEL;Tag - PosPago OCR;Provincia;Tag;6;
30/8/2024;7;Pesados 3 Ejes;DEL;Violación - Normal;Provincia;Violación;2;
30/8/2024;7;Pesados 3 Ejes;KDT;Mercado Pago;Centro;Mercado Pago;6;
30/8/2024;7;Pesados 3 Ejes;KDT;Mercado Pago;Provincia;Mercado Pago;2;
30/8/2024;7;Pesados 3 Ejes;KDT;Mercado Pago OCR;Provincia;Mercado Pago;2;
30/8/2024;7;Pesados 3 Ejes;KDT;Tag - PosPago;Centro;Tag;49;
30/8/2024;7;Pesados 3 Ejes;KDT;Tag - PosPago;Provincia;Tag;57;
30/8/2024;7;Pesados 3 Ejes;KDT;Tag - PosPago OCR;Centro;Tag;6;
30/8/2024;7;Pesados 3 Ejes;KDT;Tag - PosPago OCR;Provincia;Tag;11;
30/8/2024;7;Pesados 3 Ejes;KDT;Violación - Normal;Centro;Violación;3;
30/8/2024;7;Pesados 3 Ejes;PB1;Mercado Pago;Provincia;Mercado Pago;3;
30/8/2024;7;Pesados 3 Ejes;PB1;Tag - PosPago;Provincia;Tag;63;
30/8/2024;7;Pesados 3 Ejes;PB1;Tag - PosPago OCR;Provincia;Tag;20;
30/8/2024;7;Pesados 3 Ejes;PB1;Violación - Normal;Provincia;Violación;4;
30/8/2024;7;Pesados 3 Ejes;PB2;Tag - PosPago;Centro;Tag;9;
30/8/2024;7;Pesados 3 Ejes;PB2;Tag - PosPago OCR;Centro;Tag;5;
30/8/2024;7;Pesados 3 Ejes;PB2;Violación - Normal;Centro;Violación;1;
30/8/2024;7;Pesados 3 Ejes;PB3;Tag - PosPago;Provincia;Tag;1;
30/8/2024;7;Pesados 3 Ejes;PB4;Mercado Pago;Centro;Mercado Pago;5;
30/8/2024;7;Pesados 3 Ejes;PB4;Tag - PosPago;Centro;Tag;32;
30/8/2024;7;Pesados 3 Ejes;PB4;Tag - PosPago OCR;Centro;Tag;11;
30/8/2024;7;Pesados 3 Ejes;PB4;Violación - Normal;Centro;Violación;1;
30/8/2024;7;Pesados 3 Ejes;SAL;Tag - PosPago;Provincia;Tag;1;
30/8/2024;7;Pesados 4 Ejes;ALB;Violación - Normal;Centro;Violación;1;
30/8/2024;7;Pesados 4 Ejes;AVE;Efectivo;Centro;Efectivo;1;
30/8/2024;7;Pesados 4 Ejes;AVE;Exento - Otros motivos;Provincia;Exento;1;
30/8/2024;7;Pesados 4 Ejes;AVE;Tag - Exento;Centro;Tag;1;
30/8/2024;7;Pesados 4 Ejes;AVE;Tag - PosPago;Centro;Tag;12;
30/8/2024;7;Pesados 4 Ejes;AVE;Tag - PosPago;Provincia;Tag;8;
30/8/2024;7;Pesados 4 Ejes;AVE;Tag - PosPago OCR;Centro;Tag;4;
30/8/2024;7;Pesados 4 Ejes;AVE;Tag - PosPago OCR;Provincia;Tag;2;
