HORA,CANTIDAD,SENTIDO,LATITUD,LONGITUD
6/3/1952,1492,Ingreso,-34.633299,-58.468594
6/4/1952,1733,Ingreso,-34.633299,-58.468594
6/5/1952,1851,Ingreso,-34.633299,-58.468594
6/6/1952,2263,Ingreso,-34.633299,-58.468594
6/7/1952,2911,Ingreso,-34.633299,-58.468594
6/8/1952,3397,Ingreso,-34.633299,-58.468594
6/9/1952,4302,Ingreso,-34.633299,-58.468594
6/10/1952,5144,Ingreso,-34.633299,-58.468594
6/11/1952,4776,Ingreso,-34.633299,-58.468594
6/12/1952,3814,Ingreso,-34.633299,-58.468594
6/13/1952,4351,Ingreso,-34.633299,-58.468594
6/14/1952,5271,Ingreso,-34.633299,-58.468594
6/15/1952,5316,Ingreso,-34.633299,-58.468594
6/16/1952,5637,Ingreso,-34.633299,-58.468594
6/17/1952,6240,Ingreso,-34.633299,-58.468594
6/18/1952,6017,Ingreso,-34.633299,-58.468594
6/19/1952,5395,Ingreso,-34.633299,-58.468594
6/20/1952,5830,Ingreso,-34.633299,-58.468594
6/21/1952,6787,Ingreso,-34.633299,-58.468594
6/22/1952,5856,Ingreso,-34.633299,-58.468594
6/23/1952,4317,Ingreso,-34.633299,-58.468594
6/24/1952,4681,Ingreso,-34.633299,-58.468594
6/25/1952,5159,Ingreso,-34.633299,-58.468594
6/26/1952,7088,Ingreso,-34.633299,-58.468594
6/27/1952,4305,Ingreso,-34.633299,-58.468594
6/28/1952,2996,Ingreso,-34.633299,-58.468594
6/29/1952,2580,Ingreso,-34.633299,-58.468594
6/30/1952,2191,Ingreso,-34.633299,-58.468594
7/1/1952,1768,Ingreso,-34.633299,-58.468594
7/2/1952,1243,Ingreso,-34.633299,-58.468594
7/3/1952,1064,Ingreso,-34.633299,-58.468594
7/4/1952,1563,Ingreso,-34.633299,-58.468594
7/5/1952,1792,Ingreso,-34.633299,-58.468594
7/6/1952,1900,Ingreso,-34.633299,-58.468594
7/7/1952,2260,Ingreso,-34.633299,-58.468594
7/8/1952,2614,Ingreso,-34.633299,-58.468594
7/9/1952,3342,Ingreso,-34.633299,-58.468594
7/10/1952,4054,Ingreso,-34.633299,-58.468594
7/11/1952,6014,Ingreso,-34.633299,-58.468594
7/12/1952,5684,Ingreso,-34.633299,-58.468594
7/13/1952,5212,Ingreso,-34.633299,-58.468594
7/14/1952,4749,Ingreso,-34.633299,-58.468594
7/15/1952,4485,Ingreso,-34.633299,-58.468594
7/16/1952,4060,Ingreso,-34.633299,-58.468594
7/17/1952,4704,Ingreso,-34.633299,-58.468594
7/18/1952,5393,Ingreso,-34.633299,-58.468594
7/19/1952,5950,Ingreso,-34.633299,-58.468594
7/20/1952,6384,Ingreso,-34.633299,-58.468594
7/21/1952,6183,Ingreso,-34.633299,-58.468594
7/22/1952,5622,Ingreso,-34.633299,-58.468594
7/23/1952,3117,Ingreso,-34.633299,-58.468594
7/24/1952,2123,Ingreso,-34.633299,-58.468594
7/25/1952,1644,Ingreso,-34.633299,-58.468594
7/26/1952,1387,Ingreso,-34.633299,-58.468594
7/27/1952,874,Ingreso,-34.633299,-58.468594
7/28/1952,587,Ingreso,-34.633299,-58.468594
7/29/1952,569,Ingreso,-34.633299,-58.468594
7/30/1952,1052,Ingreso,-34.633299,-58.468594
7/31/1952,2831,Ingreso,-34.633299,-58.468594
8/1/1952,6089,Ingreso,-34.633299,-58.468594
8/2/1952,9221,Ingreso,-34.633299,-58.468594
8/3/1952,8991,Ingreso,-34.633299,-58.468594
8/4/1952,8041,Ingreso,-34.633299,-58.468594
8/5/1952,7608,Ingreso,-34.633299,-58.468594
8/6/1952,7723,Ingreso,-34.633299,-58.468594
8/7/1952,8245,Ingreso,-34.633299,-58.468594
8/8/1952,8404,Ingreso,-34.633299,-58.468594
8/9/1952,7892,Ingreso,-34.633299,-58.468594
8/10/1952,7374,Ingreso,-34.633299,-58.468594
8/11/1952,7274,Ingreso,-34.633299,-58.468594
8/12/1952,6895,Ingreso,-34.633299,-58.468594
8/13/1952,6179,Ingreso,-34.633299,-58.468594
8/14/1952,5719,Ingreso,-34.633299,-58.468594
8/15/1952,5549,Ingreso,-34.633299,-58.468594
8/16/1952,4214,Ingreso,-34.633299,-58.468594
8/17/1952,2907,Ingreso,-34.633299,-58.468594
8/18/1952,2243,Ingreso,-34.633299,-58.468594
8/19/1952,1953,Ingreso,-34.633299,-58.468594
8/20/1952,1745,Ingreso,-34.633299,-58.468594
8/21/1952,1172,Ingreso,-34.633299,-58.468594
8/22/1952,877,Ingreso,-34.633299,-58.468594
8/23/1952,1080,Ingreso,-34.633299,-58.468594
8/24/1952,2246,Ingreso,-34.633299,-58.468594
8/25/1952,3049,Ingreso,-34.633299,-58.468594
8/26/1952,3780,Ingreso,-34.633299,-58.468594
8/27/1952,4948,Ingreso,-34.633299,-58.468594
8/28/1952,5647,Ingreso,-34.633299,-58.468594
8/29/1952,5764,Ingreso,-34.633299,-58.468594
8/30/1952,6109,Ingreso,-34.633299,-58.468594
8/31/1952,6353,Ingreso,-34.633299,-58.468594
9/1/1952,6180,Ingreso,-34.633299,-58.468594
9/2/1952,5438,Ingreso,-34.633299,-58.468594
9/3/1952,5014,Ingreso,-34.633299,-58.468594
9/4/1952,4895,Ingreso,-34.633299,-58.468594
9/5/1952,5206,Ingreso,-34.633299,-58.468594
9/6/1952,6040,Ingreso,-34.633299,-58.468594
9/7/1952,6603,Ingreso,-34.633299,-58.468594
9/8/1952,6732,Ingreso,-34.633299,-58.468594
9/9/1952,4171,Ingreso,-34.633299,-58.468594
9/10/1952,2565,Ingreso,-34.633299,-58.468594
9/11/1952,1858,Ingreso,-34.633299,-58.468594
9/12/1952,1522,Ingreso,-34.633299,-58.468594
9/13/1952,1268,Ingreso,-34.633299,-58.468594
9/14/1952,858,Ingreso,-34.633299,-58.468594
9/15/1952,655,Ingreso,-34.633299,-58.468594
9/16/1952,821,Ingreso,-34.633299,-58.468594
9/17/1952,1855,Ingreso,-34.633299,-58.468594
9/18/1952,2797,Ingreso,-34.633299,-58.468594
9/19/1952,3705,Ingreso,-34.633299,-58.468594
9/20/1952,4858,Ingreso,-34.633299,-58.468594
9/21/1952,5315,Ingreso,-34.633299,-58.468594
9/22/1952,5867,Ingreso,-34.633299,-58.468594
9/23/1952,6004,Ingreso,-34.633299,-58.468594
9/24/1952,6420,Ingreso,-34.633299,-58.468594
9/25/1952,6385,Ingreso,-34.633299,-58.468594
9/26/1952,5461,Ingreso,-34.633299,-58.468594
9/27/1952,5357,Ingreso,-34.633299,-58.468594
9/28/1952,5366,Ingreso,-34.633299,-58.468594
9/29/1952,5499,Ingreso,-34.633299,-58.468594
9/30/1952,6233,Ingreso,-34.633299,-58.468594
10/1/1952,6692,Ingreso,-34.633299,-58.468594
10/2/1952,6662,Ingreso,-34.633299,-58.468594
10/3/1952,4137,Ingreso,-34.633299,-58.468594
10/4/1952,2980,Ingreso,-34.633299,-58.468594
10/5/1952,2272,Ingreso,-34.633299,-58.468594
10/6/1952,1438,Ingreso,-34.633299,-58.468594
10/7/1952,880,Ingreso,-34.633299,-58.468594
10/8/1952,546,Ingreso,-34.633299,-58.468594
10/9/1952,507,Ingreso,-34.633299,-58.468594
10/10/1952,955,Ingreso,-34.633299,-58.468594
10/11/1952,2878,Ingreso,-34.633299,-58.468594
10/12/1952,6003,Ingreso,-34.633299,-58.468594
10/13/1952,8840,Ingreso,-34.633299,-58.468594
10/14/1952,9394,Ingreso,-34.633299,-58.468594
10/15/1952,8428,Ingreso,-34.633299,-58.468594
10/16/1952,4339,Ingreso,-34.633299,-58.468594
10/17/1952,2640,Ingreso,-34.633299,-58.468594
10/18/1952,2004,Ingreso,-34.633299,-58.468594
10/19/1952,1718,Ingreso,-34.633299,-58.468594
10/20/1952,1533,Ingreso,-34.633299,-58.468594
10/21/1952,985,Ingreso,-34.633299,-58.468594
10/22/1952,782,Ingreso,-34.633299,-58.468594
10/23/1952,1038,Ingreso,-34.633299,-58.468594
10/24/1952,2102,Ingreso,-34.633299,-58.468594
10/25/1952,3045,Ingreso,-34.633299,-58.468594
10/26/1952,4075,Ingreso,-34.633299,-58.468594
10/27/1952,5081,Ingreso,-34.633299,-58.468594
10/28/1952,5255,Ingreso,-34.633299,-58.468594
10/29/1952,6381,Ingreso,-34.633299,-58.468594
10/30/1952,6407,Ingreso,-34.633299,-58.468594
10/31/1952,6701,Ingreso,-34.633299,-58.468594
11/1/1952,6903,Ingreso,-34.633299,-58.468594
11/2/1952,5820,Ingreso,-34.633299,-58.468594
11/3/1952,5632,Ingreso,-34.633299,-58.468594
11/4/1952,5905,Ingreso,-34.633299,-58.468594
11/5/1952,5945,Ingreso,-34.633299,-58.468594
11/6/1952,5934,Ingreso,-34.633299,-58.468594
11/7/1952,6198,Ingreso,-34.633299,-58.468594
11/8/1952,6707,Ingreso,-34.633299,-58.468594
11/9/1952,7623,Ingreso,-34.633299,-58.468594
11/10/1952,7410,Ingreso,-34.633299,-58.468594
11/11/1952,7280,Ingreso,-34.633299,-58.468594
11/12/1952,7751,Ingreso,-34.633299,-58.468594
11/13/1952,7227,Ingreso,-34.633299,-58.468594
11/14/1952,6619,Ingreso,-34.633299,-58.468594
11/15/1952,6036,Ingreso,-34.633299,-58.468594
11/16/1952,5869,Ingreso,-34.633299,-58.468594
11/17/1952,4919,Ingreso,-34.633299,-58.468594
11/18/1952,3671,Ingreso,-34.633299,-58.468594
11/19/1952,3379,Ingreso,-34.633299,-58.468594
11/20/1952,2581,Ingreso,-34.633299,-58.468594
11/21/1952,1629,Ingreso,-34.633299,-58.468594
11/22/1952,1305,Ingreso,-34.633299,-58.468594
11/23/1952,1004,Ingreso,-34.633299,-58.468594
11/24/1952,605,Ingreso,-34.633299,-58.468594
11/25/1952,399,Ingreso,-34.633299,-58.468594
11/26/1952,467,Ingreso,-34.633299,-58.468594
11/27/1952,940,Ingreso,-34.633299,-58.468594
11/28/1952,2604,Ingreso,-34.633299,-58.468594
11/29/1952,5639,Ingreso,-34.633299,-58.468594
11/30/1952,8922,Ingreso,-34.633299,-58.468594
12/1/1952,9147,Ingreso,-34.633299,-58.468594
12/2/1952,8441,Ingreso,-34.633299,-58.468594
12/3/1952,8100,Ingreso,-34.633299,-58.468594
12/4/1952,8154,Ingreso,-34.633299,-58.468594
12/5/1952,7977,Ingreso,-34.633299,-58.468594
12/6/1952,8292,Ingreso,-34.633299,-58.468594
12/7/1952,7638,Ingreso,-34.633299,-58.468594
12/8/1952,7158,Ingreso,-34.633299,-58.468594
12/9/1952,6778,Ingreso,-34.633299,-58.468594
12/10/1952,6740,Ingreso,-34.633299,-58.468594
12/11/1952,5679,Ingreso,-34.633299,-58.468594
12/12/1952,5533,Ingreso,-34.633299,-58.468594
12/13/1952,4049,Ingreso,-34.633299,-58.468594
12/14/1952,2628,Ingreso,-34.633299,-58.468594
12/15/1952,1775,Ingreso,-34.633299,-58.468594
12/16/1952,1336,Ingreso,-34.633299,-58.468594
12/17/1952,1002,Ingreso,-34.633299,-58.468594
12/18/1952,625,Ingreso,-34.633299,-58.468594
12/19/1952,446,Ingreso,-34.633299,-58.468594
12/20/1952,444,Ingreso,-34.633299,-58.468594
12/21/1952,869,Ingreso,-34.633299,-58.468594
12/22/1952,2750,Ingreso,-34.633299,-58.468594
12/23/1952,5796,Ingreso,-34.633299,-58.468594
12/24/1952,9024,Ingreso,-34.633299,-58.468594
12/25/1952,8199,Ingreso,-34.633299,-58.468594
12/26/1952,7848,Ingreso,-34.633299,-58.468594
12/27/1952,7845,Ingreso,-34.633299,-58.468594
12/28/1952,7629,Ingreso,-34.633299,-58.468594
12/29/1952,7488,Ingreso,-34.633299,-58.468594
12/30/1952,7894,Ingreso,-34.633299,-58.468594
12/31/1952,7350,Ingreso,-34.633299,-58.468594
1/1/1953,6711,Ingreso,-34.633299,-58.468594
1/2/1953,6301,Ingreso,-34.633299,-58.468594
1/3/1953,6200,Ingreso,-34.633299,-58.468594
1/4/1953,5165,Ingreso,-34.633299,-58.468594
1/5/1953,3894,Ingreso,-34.633299,-58.468594
1/6/1953,3478,Ingreso,-34.633299,-58.468594
1/7/1953,5859,Ingreso,-34.633299,-58.468594
1/8/1953,3406,Ingreso,-34.633299,-58.468594
1/9/1953,2527,Ingreso,-34.633299,-58.468594
1/10/1953,2298,Ingreso,-34.633299,-58.468594
1/11/1953,2047,Ingreso,-34.633299,-58.468594
1/12/1953,1585,Ingreso,-34.633299,-58.468594
1/13/1953,1123,Ingreso,-34.633299,-58.468594
1/14/1953,1100,Ingreso,-34.633299,-58.468594
1/15/1953,1674,Ingreso,-34.633299,-58.468594
1/16/1953,1816,Ingreso,-34.633299,-58.468594
1/17/1953,1836,Ingreso,-34.633299,-58.468594
1/18/1953,2374,Ingreso,-34.633299,-58.468594
1/19/1953,2924,Ingreso,-34.633299,-58.468594
1/20/1953,3510,Ingreso,-34.633299,-58.468594
1/21/1953,4443,Ingreso,-34.633299,-58.468594
1/22/1953,5109,Ingreso,-34.633299,-58.468594
1/23/1953,4614,Ingreso,-34.633299,-58.468594
1/24/1953,3763,Ingreso,-34.633299,-58.468594
1/25/1953,4143,Ingreso,-34.633299,-58.468594
1/26/1953,4975,Ingreso,-34.633299,-58.468594
1/27/1953,6214,Ingreso,-34.633299,-58.468594
1/28/1953,6507,Ingreso,-34.633299,-58.468594
1/29/1953,6897,Ingreso,-34.633299,-58.468594
1/30/1953,6633,Ingreso,-34.633299,-58.468594
1/31/1953,2270,Ingreso,-34.633299,-58.468594
2/1/1953,1543,Ingreso,-34.633299,-58.468594
2/2/1953,1216,Ingreso,-34.633299,-58.468594
2/3/1953,880,Ingreso,-34.633299,-58.468594
2/4/1953,503,Ingreso,-34.633299,-58.468594
2/5/1953,368,Ingreso,-34.633299,-58.468594
2/6/1953,396,Ingreso,-34.633299,-58.468594
2/7/1953,929,Ingreso,-34.633299,-58.468594
2/8/1953,2610,Ingreso,-34.633299,-58.468594
2/9/1953,5706,Ingreso,-34.633299,-58.468594
2/10/1953,9048,Ingreso,-34.633299,-58.468594
2/11/1953,8992,Ingreso,-34.633299,-58.468594
2/12/1953,7560,Ingreso,-34.633299,-58.468594
2/13/1953,7027,Ingreso,-34.633299,-58.468594
2/14/1953,7403,Ingreso,-34.633299,-58.468594
2/15/1953,7237,Ingreso,-34.633299,-58.468594
2/16/1953,7614,Ingreso,-34.633299,-58.468594
2/17/1953,7033,Ingreso,-34.633299,-58.468594
2/18/1953,6351,Ingreso,-34.633299,-58.468594
2/19/1953,5753,Ingreso,-34.633299,-58.468594
2/20/1953,5885,Ingreso,-34.633299,-58.468594
2/21/1953,4955,Ingreso,-34.633299,-58.468594
2/22/1953,3934,Ingreso,-34.633299,-58.468594
2/23/1953,3410,Ingreso,-34.633299,-58.468594
2/24/1953,2945,Ingreso,-34.633299,-58.468594
2/25/1953,1932,Ingreso,-34.633299,-58.468594
2/26/1953,1873,Ingreso,-34.633299,-58.468594
2/27/1953,1913,Ingreso,-34.633299,-58.468594
2/28/1953,1049,Ingreso,-34.633299,-58.468594
3/1/1953,674,Ingreso,-34.633299,-58.468594
3/2/1953,601,Ingreso,-34.633299,-58.468594
3/3/1953,1215,Ingreso,-34.633299,-58.468594
3/4/1953,5575,Ingreso,-34.633299,-58.468594
3/5/1953,4440,Ingreso,-34.633299,-58.468594
3/6/1953,2970,Ingreso,-34.633299,-58.468594
3/7/1953,1548,Ingreso,-34.633299,-58.468594
3/8/1953,854,Ingreso,-34.633299,-58.468594
3/9/1953,2607,Ingreso,-34.633299,-58.468594
3/10/1953,1779,Ingreso,-34.633299,-58.468594
3/11/1953,1399,Ingreso,-34.633299,-58.468594
3/12/1953,984,Ingreso,-34.633299,-58.468594
3/13/1953,629,Ingreso,-34.633299,-58.468594
3/14/1953,415,Ingreso,-34.633299,-58.468594
3/15/1953,436,Ingreso,-34.633299,-58.468594
3/16/1953,1019,Ingreso,-34.633299,-58.468594
3/17/1953,2805,Ingreso,-34.633299,-58.468594
3/18/1953,5936,Ingreso,-34.633299,-58.468594
3/19/1953,9310,Ingreso,-34.633299,-58.468594
3/20/1953,9096,Ingreso,-34.633299,-58.468594
3/21/1953,8252,Ingreso,-34.633299,-58.468594
3/22/1953,2991,Ingreso,-34.633299,-58.468594
3/23/1953,2001,Ingreso,-34.633299,-58.468594
3/24/1953,1350,Ingreso,-34.633299,-58.468594
3/25/1953,1257,Ingreso,-34.633299,-58.468594
3/26/1953,807,Ingreso,-34.633299,-58.468594
3/27/1953,480,Ingreso,-34.633299,-58.468594
3/28/1953,453,Ingreso,-34.633299,-58.468594
3/29/1953,969,Ingreso,-34.633299,-58.468594
3/30/1953,2727,Ingreso,-34.633299,-58.468594
3/31/1953,5949,Ingreso,-34.633299,-58.468594
4/1/1953,9112,Ingreso,-34.633299,-58.468594
4/2/1953,9517,Ingreso,-34.633299,-58.468594
4/3/1953,8242,Ingreso,-34.633299,-58.468594
4/4/1953,8635,Ingreso,-34.633299,-58.468594
4/5/1953,8318,Ingreso,-34.633299,-58.468594
4/6/1953,8537,Ingreso,-34.633299,-58.468594
4/7/1953,8549,Ingreso,-34.633299,-58.468594
4/8/1953,7934,Ingreso,-34.633299,-58.468594
4/9/1953,7325,Ingreso,-34.633299,-58.468594
4/10/1953,7051,Ingreso,-34.633299,-58.468594
4/11/1953,6833,Ingreso,-34.633299,-58.468594
4/12/1953,6092,Ingreso,-34.633299,-58.468594
4/13/1953,4919,Ingreso,-34.633299,-58.468594
4/14/1953,2544,Ingreso,-34.633299,-58.468594
4/15/1953,461,Ingreso,-34.633299,-58.468594
4/16/1953,471,Ingreso,-34.633299,-58.468594
4/17/1953,1010,Ingreso,-34.633299,-58.468594
4/18/1953,2807,Ingreso,-34.633299,-58.468594
4/19/1953,5945,Ingreso,-34.633299,-58.468594
4/20/1953,9366,Ingreso,-34.633299,-58.468594
4/21/1953,8726,Ingreso,-34.633299,-58.468594
4/22/1953,7994,Ingreso,-34.633299,-58.468594
4/23/1953,7202,Ingreso,-34.633299,-58.468594
4/24/1953,7340,Ingreso,-34.633299,-58.468594
4/25/1953,7129,Ingreso,-34.633299,-58.468594
4/26/1953,7517,Ingreso,-34.633299,-58.468594
4/27/1953,6872,Ingreso,-34.633299,-58.468594
4/28/1953,6380,Ingreso,-34.633299,-58.468594
4/29/1953,5846,Ingreso,-34.633299,-58.468594
4/30/1953,6020,Ingreso,-34.633299,-58.468594
5/1/1953,5149,Ingreso,-34.633299,-58.468594
5/2/1953,3740,Ingreso,-34.633299,-58.468594
5/3/1953,3397,Ingreso,-34.633299,-58.468594
5/4/1953,8013,Ingreso,-34.633299,-58.468594
5/5/1953,7704,Ingreso,-34.633299,-58.468594
5/6/1953,7676,Ingreso,-34.633299,-58.468594
5/7/1953,8165,Ingreso,-34.633299,-58.468594
5/8/1953,1393,Ingreso,-34.633299,-58.468594
5/9/1953,875,Ingreso,-34.633299,-58.468594
5/10/1953,630,Ingreso,-34.633299,-58.468594
5/11/1953,514,Ingreso,-34.633299,-58.468594
5/12/1953,1003,Ingreso,-34.633299,-58.468594
5/13/1953,2958,Ingreso,-34.633299,-58.468594
5/14/1953,6017,Ingreso,-34.633299,-58.468594
5/15/1953,9121,Ingreso,-34.633299,-58.468594
5/16/1953,8904,Ingreso,-34.633299,-58.468594
5/17/1953,8033,Ingreso,-34.633299,-58.468594
5/18/1953,8328,Ingreso,-34.633299,-58.468594
5/19/1953,7992,Ingreso,-34.633299,-58.468594
5/20/1953,7942,Ingreso,-34.633299,-58.468594
5/21/1953,8329,Ingreso,-34.633299,-58.468594
5/22/1953,7839,Ingreso,-34.633299,-58.468594
5/23/1953,7560,Ingreso,-34.633299,-58.468594
5/24/1953,6862,Ingreso,-34.633299,-58.468594
5/25/1953,6996,Ingreso,-34.633299,-58.468594
5/26/1953,3320,Ingreso,-34.633299,-58.468594
5/27/1953,2183,Ingreso,-34.633299,-58.468594
5/28/1953,1453,Ingreso,-34.633299,-58.468594
5/29/1953,1039,Ingreso,-34.633299,-58.468594
5/30/1953,651,Ingreso,-34.633299,-58.468594
5/31/1953,696,Ingreso,-34.633299,-58.468594
6/1/1953,1396,Ingreso,-34.633299,-58.468594
6/2/1953,3247,Ingreso,-34.633299,-58.468594
6/3/1953,6294,Ingreso,-34.633299,-58.468594
6/4/1953,8669,Ingreso,-34.633299,-58.468594
6/5/1953,8586,Ingreso,-34.633299,-58.468594
6/6/1953,912,Ingreso,-34.633299,-58.468594
6/7/1953,2238,Ingreso,-34.633299,-58.468594
6/8/1953,4578,Ingreso,-34.633299,-58.468594
6/9/1953,6787,Ingreso,-34.633299,-58.468594
6/10/1953,8196,Ingreso,-34.633299,-58.468594
6/11/1953,7431,Ingreso,-34.633299,-58.468594
6/12/1953,6628,Ingreso,-34.633299,-58.468594
6/13/1953,6808,Ingreso,-34.633299,-58.468594
6/14/1953,6337,Ingreso,-34.633299,-58.468594
6/15/1953,6316,Ingreso,-34.633299,-58.468594
6/16/1953,6024,Ingreso,-34.633299,-58.468594
6/17/1953,5482,Ingreso,-34.633299,-58.468594
6/18/1953,5316,Ingreso,-34.633299,-58.468594
6/19/1953,5016,Ingreso,-34.633299,-58.468594
6/20/1953,4237,Ingreso,-34.633299,-58.468594
6/21/1953,3516,Ingreso,-34.633299,-58.468594
6/22/1953,3152,Ingreso,-34.633299,-58.468594
6/23/1953,2434,Ingreso,-34.633299,-58.468594
6/24/1953,1768,Ingreso,-34.633299,-58.468594
6/25/1953,1248,Ingreso,-34.633299,-58.468594
6/26/1953,1020,Ingreso,-34.633299,-58.468594
6/27/1953,751,Ingreso,-34.633299,-58.468594
6/28/1953,519,Ingreso,-34.633299,-58.468594
6/29/1953,495,Ingreso,-34.633299,-58.468594
6/30/1953,905,Ingreso,-34.633299,-58.468594
7/1/1953,2302,Ingreso,-34.633299,-58.468594
7/2/1953,4964,Ingreso,-34.633299,-58.468594
7/3/1953,7124,Ingreso,-34.633299,-58.468594
7/4/1953,7641,Ingreso,-34.633299,-58.468594
7/5/1953,7645,Ingreso,-34.633299,-58.468594
7/6/1953,7051,Ingreso,-34.633299,-58.468594
7/7/1953,7222,Ingreso,-34.633299,-58.468594
7/8/1953,6768,Ingreso,-34.633299,-58.468594
7/9/1953,6216,Ingreso,-34.633299,-58.468594
7/10/1953,8294,Ingreso,-34.633299,-58.468594
7/11/1953,8115,Ingreso,-34.633299,-58.468594
7/12/1953,8136,Ingreso,-34.633299,-58.468594
7/13/1953,7866,Ingreso,-34.633299,-58.468594
7/14/1953,7750,Ingreso,-34.633299,-58.468594
7/15/1953,6951,Ingreso,-34.633299,-58.468594
7/16/1953,6655,Ingreso,-34.633299,-58.468594
7/17/1953,6187,Ingreso,-34.633299,-58.468594
7/18/1953,5845,Ingreso,-34.633299,-58.468594
7/19/1953,5263,Ingreso,-34.633299,-58.468594
7/20/1953,4506,Ingreso,-34.633299,-58.468594
7/21/1953,4495,Ingreso,-34.633299,-58.468594
7/22/1953,5517,Ingreso,-34.633299,-58.468594
7/23/1953,5759,Ingreso,-34.633299,-58.468594
7/24/1953,5211,Ingreso,-34.633299,-58.468594
7/25/1953,5092,Ingreso,-34.633299,-58.468594
7/26/1953,4441,Ingreso,-34.633299,-58.468594
7/27/1953,3575,Ingreso,-34.633299,-58.468594
7/28/1953,3235,Ingreso,-34.633299,-58.468594
7/29/1953,3819,Ingreso,-34.633299,-58.468594
7/30/1953,1068,Ingreso,-34.633299,-58.468594
7/31/1953,484,Ingreso,-34.633299,-58.468594
8/1/1953,935,Ingreso,-34.633299,-58.468594
8/2/1953,4581,Ingreso,-34.633299,-58.468594
8/3/1953,5755,Ingreso,-34.633299,-58.468594
8/4/1953,3865,Ingreso,-34.633299,-58.468594
8/5/1953,1672,Ingreso,-34.633299,-58.468594
8/6/1953,1585,Ingreso,-34.633299,-58.468594
8/7/1953,1577,Ingreso,-34.633299,-58.468594
8/8/1953,1339,Ingreso,-34.633299,-58.468594
8/9/1953,1271,Ingreso,-34.633299,-58.468594
8/10/1953,1517,Ingreso,-34.633299,-58.468594
8/11/1953,2012,Ingreso,-34.633299,-58.468594
8/12/1953,2828,Ingreso,-34.633299,-58.468594
8/13/1953,3759,Ingreso,-34.633299,-58.468594
8/14/1953,3583,Ingreso,-34.633299,-58.468594
8/15/1953,2523,Ingreso,-34.633299,-58.468594
8/16/1953,2463,Ingreso,-34.633299,-58.468594
8/17/1953,3194,Ingreso,-34.633299,-58.468594
8/18/1953,3989,Ingreso,-34.633299,-58.468594
8/19/1953,5004,Ingreso,-34.633299,-58.468594
8/20/1953,5631,Ingreso,-34.633299,-58.468594
8/21/1953,5783,Ingreso,-34.633299,-58.468594
8/22/1953,3285,Ingreso,-34.633299,-58.468594
8/23/1953,2211,Ingreso,-34.633299,-58.468594
8/24/1953,1568,Ingreso,-34.633299,-58.468594
8/25/1953,1275,Ingreso,-34.633299,-58.468594
8/26/1953,881,Ingreso,-34.633299,-58.468594
8/27/1953,598,Ingreso,-34.633299,-58.468594
8/28/1953,546,Ingreso,-34.633299,-58.468594
8/29/1953,1098,Ingreso,-34.633299,-58.468594
8/30/1953,3120,Ingreso,-34.633299,-58.468594
8/31/1953,6280,Ingreso,-34.633299,-58.468594
9/1/1953,8480,Ingreso,-34.633299,-58.468594
9/2/1953,8354,Ingreso,-34.633299,-58.468594
9/3/1953,8684,Ingreso,-34.633299,-58.468594
9/4/1953,8134,Ingreso,-34.633299,-58.468594
9/5/1953,7833,Ingreso,-34.633299,-58.468594
9/6/1953,7527,Ingreso,-34.633299,-58.468594
9/7/1953,7706,Ingreso,-34.633299,-58.468594
9/8/1953,7089,Ingreso,-34.633299,-58.468594
9/9/1953,6600,Ingreso,-34.633299,-58.468594
9/10/1953,6093,Ingreso,-34.633299,-58.468594
9/11/1953,5970,Ingreso,-34.633299,-58.468594
9/12/1953,5091,Ingreso,-34.633299,-58.468594
9/13/1953,4470,Ingreso,-34.633299,-58.468594
9/14/1953,4295,Ingreso,-34.633299,-58.468594
9/15/1953,4737,Ingreso,-34.633299,-58.468594
9/16/1953,3891,Ingreso,-34.633299,-58.468594
9/17/1953,3255,Ingreso,-34.633299,-58.468594
9/18/1953,1851,Ingreso,-34.633299,-58.468594
9/19/1953,1130,Ingreso,-34.633299,-58.468594
9/20/1953,626,Ingreso,-34.633299,-58.468594
9/21/1953,650,Ingreso,-34.633299,-58.468594
9/22/1953,1258,Ingreso,-34.633299,-58.468594
9/23/1953,2811,Ingreso,-34.633299,-58.468594
9/24/1953,5615,Ingreso,-34.633299,-58.468594
9/25/1953,7758,Ingreso,-34.633299,-58.468594
9/26/1953,8191,Ingreso,-34.633299,-58.468594
9/27/1953,7359,Ingreso,-34.633299,-58.468594
9/28/1953,6601,Ingreso,-34.633299,-58.468594
9/29/1953,6564,Ingreso,-34.633299,-58.468594
9/30/1953,6129,Ingreso,-34.633299,-58.468594
10/1/1953,5794,Ingreso,-34.633299,-58.468594
10/2/1953,5500,Ingreso,-34.633299,-58.468594
10/3/1953,5261,Ingreso,-34.633299,-58.468594
10/4/1953,5068,Ingreso,-34.633299,-58.468594
10/5/1953,4750,Ingreso,-34.633299,-58.468594
10/6/1953,4032,Ingreso,-34.633299,-58.468594
10/7/1953,3234,Ingreso,-34.633299,-58.468594
10/8/1953,3054,Ingreso,-34.633299,-58.468594
10/9/1953,4910,Ingreso,-34.633299,-58.468594
10/10/1953,4555,Ingreso,-34.633299,-58.468594
10/11/1953,3851,Ingreso,-34.633299,-58.468594
10/12/1953,3297,Ingreso,-34.633299,-58.468594
10/13/1953,3162,Ingreso,-34.633299,-58.468594
10/14/1953,2739,Ingreso,-34.633299,-58.468594
10/15/1953,1911,Ingreso,-34.633299,-58.468594
