DATE,14TR_231_AGUA,14TR_232_PROD
21/1/2024 19:40:00,1.27,26.7
21/1/2024 19:50:00,1.91,26.73
21/1/2024 20:00:00,1.87,26.48
21/1/2024 20:10:00,2.36,26.22
21/1/2024 20:20:00,2.3,26.4
21/1/2024 20:30:00,2.48,26.19
21/1/2024 20:40:00,2.29,26.22
21/1/2024 20:50:00,2.68,26.11
21/1/2024 21:00:00,2.47,26.07
21/1/2024 21:10:00,2.47,25.89
21/1/2024 21:20:00,2.33,25.93
21/1/2024 21:30:00,2.07,25.89
21/1/2024 21:40:00,1.68,25.74
21/1/2024 21:50:00,2.5,25.85
21/1/2024 22:00:00,2.61,25.85
21/1/2024 22:10:00,2.5,25.74
21/1/2024 22:20:00,2.64,25.7
21/1/2024 22:30:00,2.82,25.59
21/1/2024 22:40:00,2.93,25.59
21/1/2024 22:50:00,3.03,25.7
21/1/2024 23:00:00,2.81,25.52
21/1/2024 23:10:00,2.96,25.73
21/1/2024 23:20:00,3.14,25.73
21/1/2024 23:30:00,3.03,25.77
21/1/2024 23:40:00,3.1,25.83
21/1/2024 23:50:00,2.98,25.73
22/1/2024 00:00:00,2.85,25.51
22/1/2024 00:10:00,2.92,25.51
22/1/2024 00:20:00,2.74,25.59
22/1/2024 00:30:00,2.92,25.33
22/1/2024 00:40:00,3.1,25.3
22/1/2024 00:50:00,3.24,25.4
22/1/2024 01:00:00,3.17,25.4
22/1/2024 01:10:00,3.03,25.33
22/1/2024 01:20:00,3.13,25.08
22/1/2024 01:30:00,2.99,25.22
22/1/2024 01:40:00,3.03,25.04
22/1/2024 01:50:00,3.13,25.04
22/1/2024 02:00:00,3.24,25.11
22/1/2024 02:10:00,3.17,24.93
22/1/2024 02:20:00,3.03,24.97
22/1/2024 02:30:00,3.06,24.93
22/1/2024 02:40:00,3.13,24.9
22/1/2024 02:50:00,3.24,24.82
22/1/2024 03:00:00,2.95,24.78
22/1/2024 03:10:00,3.2,24.71
22/1/2024 03:20:00,3.13,24.71
22/1/2024 03:30:00,3.06,24.78
22/1/2024 03:40:00,3.2,24.6
22/1/2024 03:50:00,3.27,24.6
22/1/2024 04:00:00,3.37,24.49
22/1/2024 04:10:00,3.16,24.71
22/1/2024 04:20:00,3.27,24.57
22/1/2024 04:30:00,3.06,24.45
22/1/2024 04:40:00,3.23,24.43
22/1/2024 04:50:00,3.12,24.34
22/1/2024 05:00:00,3.08,24.2
22/1/2024 05:10:00,3.26,24.1
22/1/2024 05:20:00,3.08,24.24
22/1/2024 05:30:00,3.2,24.05
22/1/2024 05:40:00,3.34,24.02
22/1/2024 05:50:00,3.33,23.73
22/1/2024 06:00:00,3.33,23.77
22/1/2024 06:10:00,3.19,23.7
22/1/2024 06:20:00,3.33,23.65
22/1/2024 06:30:00,3.26,23.7
22/1/2024 06:40:00,3.51,23.51
22/1/2024 06:50:00,3.65,23.51
22/1/2024 07:00:00,3.65,23.37
22/1/2024 07:10:00,3.37,23.24
22/1/2024 07:20:00,2.78,22.59
22/1/2024 07:30:00,2.62,22.3
22/1/2024 07:40:00,2.76,22.56
22/1/2024 07:50:00,3.22,23.15
22/1/2024 08:00:00,1.04,23.09
22/1/2024 08:10:00,2.08,22.63
22/1/2024 08:20:00,2.97,22.52
22/1/2024 08:30:00,3.83,23.13
22/1/2024 08:40:00,4.55,23.35
22/1/2024 08:50:00,4.26,23.5
22/1/2024 09:00:00,4.47,23.35
22/1/2024 09:10:00,4.62,23.82
22/1/2024 09:20:00,4.73,23.61
22/1/2024 09:30:00,4.59,23.87
22/1/2024 09:40:00,5.08,24.4
22/1/2024 09:50:00,4.9,24.97
22/1/2024 10:00:00,5.23,25.43
22/1/2024 10:10:00,5.52,25.47
22/1/2024 10:20:00,5.81,25.47
22/1/2024 10:30:00,6.09,25.82
22/1/2024 10:40:00,6.06,25.87
22/1/2024 10:50:00,5.95,26.06
22/1/2024 11:00:00,6.09,26.02
22/1/2024 11:10:00,6.24,26.27
22/1/2024 11:20:00,5.88,26.4
22/1/2024 11:30:00,5.71,26.7
22/1/2024 11:40:00,5.85,26.82
22/1/2024 11:50:00,5.85,27.03
22/1/2024 12:00:00,5.57,27
22/1/2024 12:10:00,5.5,26.93
22/1/2024 12:20:00,5.54,26.96
22/1/2024 12:30:00,5.5,27.09
22/1/2024 12:40:00,5.36,27.22
22/1/2024 12:50:00,5.25,27.56
22/1/2024 13:00:00,5.36,27.68
22/1/2024 13:10:00,5.43,27.76
22/1/2024 13:20:00,5.29,27.58
22/1/2024 13:30:00,5.29,27.86
22/1/2024 13:40:00,5.62,27.76
22/1/2024 13:50:00,5.55,27.69
22/1/2024 14:00:00,5.52,27.91
22/1/2024 14:10:00,5.66,28.12
22/1/2024 14:20:00,5.69,28.02
22/1/2024 14:30:00,5.91,28.02
22/1/2024 14:40:00,6.05,28.27
22/1/2024 14:50:00,6.12,27.88
22/1/2024 15:00:00,6.05,28.02
22/1/2024 15:10:00,6.27,27.95
22/1/2024 15:20:00,6.19,28.02
22/1/2024 15:30:00,6.26,28.06
22/1/2024 15:40:00,6.2,28.14
22/1/2024 15:50:00,6.24,27.96
22/1/2024 16:00:00,6.45,28.1
22/1/2024 16:10:00,6.52,28.1
22/1/2024 16:20:00,6.63,28.18
22/1/2024 16:30:00,6.7,28.07
22/1/2024 16:40:00,6.67,28.03
22/1/2024 16:50:00,6.63,28.04
22/1/2024 17:00:00,6.59,27.78
22/1/2024 17:10:00,6.7,28.11
22/1/2024 17:20:00,6.59,28.18
22/1/2024 17:30:00,6.52,28.21
22/1/2024 17:40:00,6.71,28.14
22/1/2024 17:50:00,6.56,27.99
22/1/2024 18:00:00,6.95,28.03
22/1/2024 18:10:00,6.53,27.78
22/1/2024 18:20:00,7.02,27.78
22/1/2024 18:30:00,4.88,27.64
22/1/2024 18:40:00,6.38,27.93
22/1/2024 18:50:00,6.35,27.68
22/1/2024 19:00:00,6.71,27.85
22/1/2024 19:10:00,6.85,27.46
22/1/2024 19:20:00,6.95,27.35
22/1/2024 19:30:00,6.95,27.17
22/1/2024 19:40:00,6.88,27.13
22/1/2024 19:50:00,7.09,27.13
22/1/2024 20:00:00,6.87,27.2
22/1/2024 20:10:00,7.27,26.92
22/1/2024 20:20:00,7.55,26.7
22/1/2024 20:30:00,7.87,26.77
22/1/2024 20:40:00,7.74,26.73
22/1/2024 20:50:00,7.98,26.51
22/1/2024 21:00:00,8.01,26.58
22/1/2024 21:10:00,8.01,26.57
22/1/2024 21:20:00,7.87,26.54
22/1/2024 21:30:00,7.9,26.43
22/1/2024 21:40:00,7.82,26.54
22/1/2024 21:50:00,7.65,26.68
22/1/2024 22:00:00,7.86,26.68
22/1/2024 22:10:00,7.75,26.79
22/1/2024 22:20:00,7.72,26.57
22/1/2024 22:30:00,7.75,26.35
22/1/2024 22:40:00,7.65,26.46
22/1/2024 22:50:00,7.64,26.49
22/1/2024 23:00:00,7.43,26.32
22/1/2024 23:10:00,7.57,26.03
22/1/2024 23:20:00,7.57,26.06
22/1/2024 23:30:00,7.61,26.09
22/1/2024 23:40:00,7.64,26.02
22/1/2024 23:50:00,7.54,25.74
23/1/2024 00:00:00,7.42,25.77
23/1/2024 00:10:00,7.35,25.84
23/1/2024 00:20:00,7.28,25.66
23/1/2024 00:30:00,7.28,25.47
23/1/2024 00:40:00,7.25,25.59
23/1/2024 00:50:00,7.28,25.48
23/1/2024 01:00:00,7.09,25.2
23/1/2024 01:10:00,7.14,25.48
23/1/2024 01:20:00,7.14,25.34
23/1/2024 01:30:00,7.17,25.22
23/1/2024 01:40:00,7.21,25.05
23/1/2024 01:50:00,7.28,25.32
23/1/2024 02:00:00,7.28,25.08
23/1/2024 02:10:00,7.35,24.94
23/1/2024 02:20:00,7.42,24.9
23/1/2024 02:30:00,7.45,24.97
23/1/2024 02:40:00,7.49,24.9
23/1/2024 02:50:00,7.74,24.86
23/1/2024 03:00:00,7.48,24.68
23/1/2024 03:10:00,7.45,24.58
23/1/2024 03:20:00,7.45,24.71
23/1/2024 03:30:00,7.45,24.78
23/1/2024 03:40:00,7.17,24.71
23/1/2024 03:50:00,7.02,24.45
23/1/2024 04:00:00,6.91,24.57
23/1/2024 04:10:00,6.98,24.21
23/1/2024 04:20:00,6.98,24.28
23/1/2024 04:30:00,6.84,24.21
23/1/2024 04:40:00,7.16,24.1
23/1/2024 04:50:00,7.05,24.03
23/1/2024 05:00:00,7.09,23.77
23/1/2024 05:10:00,6.91,23.54
23/1/2024 05:20:00,6.84,23.52
23/1/2024 05:30:00,7.05,23.56
23/1/2024 05:40:00,7.22,23.48
23/1/2024 05:50:00,6.91,23.34
23/1/2024 06:00:00,6.94,23.41
23/1/2024 06:10:00,6.83,23.19
23/1/2024 06:20:00,6.98,23.12
23/1/2024 06:30:00,6.9,23.15
23/1/2024 06:40:00,7.01,23.05
23/1/2024 06:50:00,7.01,23.01
23/1/2024 07:00:00,6.9,22.94
23/1/2024 07:10:00,6.79,22.73
23/1/2024 07:20:00,6.15,22.13
23/1/2024 07:30:00,6.12,22.05
23/1/2024 07:40:00,6.44,22.55
23/1/2024 07:50:00,6.68,22.81
23/1/2024 08:00:00,6.61,22.74
23/1/2024 08:10:00,6.26,22.32
23/1/2024 08:20:00,6.32,22.52
23/1/2024 08:30:00,6.75,22.81
23/1/2024 08:40:00,7.33,23.24
23/1/2024 08:50:00,7.08,23.31
23/1/2024 09:00:00,7.47,23.25
23/1/2024 09:10:00,7.58,23.28
23/1/2024 09:20:00,7.3,23.5
23/1/2024 09:30:00,7.4,23.82
23/1/2024 09:40:00,7.44,24.11
23/1/2024 09:50:00,7.44,24.57
23/1/2024 10:00:00,7.9,24.93
23/1/2024 10:10:00,8.01,25
23/1/2024 10:20:00,8.48,25.04
23/1/2024 10:30:00,8.63,25.04
23/1/2024 10:40:00,8.91,25.3
23/1/2024 10:50:00,8.81,25.62
23/1/2024 11:00:00,9.09,25.8
23/1/2024 11:10:00,9.06,25.84
23/1/2024 11:20:00,9.13,25.95
23/1/2024 11:30:00,8.95,26.24
23/1/2024 11:40:00,9.02,26.4
23/1/2024 11:50:00,9.1,26.46
23/1/2024 12:00:00,8.89,26.63
23/1/2024 12:10:00,8.93,26.7
23/1/2024 12:20:00,8.89,26.62
23/1/2024 12:30:00,8.64,26.64
23/1/2024 12:40:00,8.61,27.14
23/1/2024 12:50:00,8.68,27.25
23/1/2024 13:00:00,8.46,27.25
23/1/2024 13:10:00,8.61,27.4
23/1/2024 13:20:00,8.65,27.33
23/1/2024 13:30:00,8.73,27.51
23/1/2024 13:40:00,8.72,27.62
23/1/2024 13:50:00,8.66,27.69
23/1/2024 14:00:00,8.69,27.76
23/1/2024 14:10:00,8.83,27.84
23/1/2024 14:20:00,8.83,27.91
23/1/2024 14:30:00,8.76,28.05
23/1/2024 14:40:00,8.84,28.02
23/1/2024 14:50:00,8.84,27.95
23/1/2024 15:00:00,8.94,28.09
23/1/2024 15:10:00,8.99,28.13
23/1/2024 15:20:00,8.99,27.92
23/1/2024 15:30:00,8.94,28.02
23/1/2024 15:40:00,8.96,28.03
23/1/2024 15:50:00,9.17,28.32
23/1/2024 16:00:00,9.17,28.21
23/1/2024 16:10:00,9.17,28.32
23/1/2024 16:20:00,9.17,28.29
23/1/2024 16:30:00,9.23,28.29
23/1/2024 16:40:00,9.17,28.5
23/1/2024 16:50:00,9.28,28.37
23/1/2024 17:00:00,9.24,28.51
23/1/2024 17:10:00,9.39,28.51
23/1/2024 17:20:00,9.39,28.44
23/1/2024 17:30:00,9.39,28.37
23/1/2024 17:40:00,9.35,28.37
23/1/2024 17:50:00,9.5,28.54
23/1/2024 18:00:00,9.42,28.69
23/1/2024 18:10:00,9.46,28.55
23/1/2024 18:20:00,9.43,28.48
23/1/2024 18:30:00,9.42,28.33
23/1/2024 18:40:00,9.46,28.48
23/1/2024 18:50:00,9.42,28.4
23/1/2024 19:00:00,9.39,28.19
23/1/2024 19:10:00,9.39,27.98
23/1/2024 19:20:00,9.53,27.72
23/1/2024 19:30:00,9.71,27.69
23/1/2024 19:40:00,9.78,27.61
23/1/2024 19:50:00,9.82,27.58
23/1/2024 20:00:00,9.82,27.4
23/1/2024 20:10:00,9.99,27.11
23/1/2024 20:20:00,9.99,27.1
23/1/2024 20:30:00,10.06,26.96
23/1/2024 20:40:00,10.06,27.06
23/1/2024 20:50:00,10.23,26.92
23/1/2024 21:00:00,10.34,26.85
23/1/2024 21:10:00,10.27,26.7
23/1/2024 21:20:00,10.27,26.77
23/1/2024 21:30:00,10.3,26.59
23/1/2024 21:40:00,10.3,26.53
23/1/2024 21:50:00,10.29,26.48
23/1/2024 22:00:00,10.44,26.55
23/1/2024 22:10:00,10.4,26.4
23/1/2024 22:20:00,10.37,26.44
23/1/2024 22:30:00,10.4,26.19
23/1/2024 22:40:00,10.51,26.26
23/1/2024 22:50:00,10.58,26
23/1/2024 23:00:00,10.61,26.04
23/1/2024 23:10:00,10.61,26.19
23/1/2024 23:20:00,10.5,26.21
23/1/2024 23:30:00,10.29,26.03
23/1/2024 23:40:00,10.22,25.85
23/1/2024 23:50:00,10.15,25.89
24/1/2024 00:00:00,10.04,25.78
24/1/2024 00:10:00,10.07,25.71
24/1/2024 00:20:00,9.86,25.63
24/1/2024 00:30:00,9.79,25.49
24/1/2024 00:40:00,9.71,25.41
24/1/2024 00:50:00,9.64,25.34
24/1/2024 01:00:00,9.6,25.3
24/1/2024 01:10:00,9.6,25.3
24/1/2024 01:20:00,9.78,25.16
24/1/2024 01:30:00,9.82,25.07
24/1/2024 01:40:00,10.03,24.94
24/1/2024 01:50:00,9.99,24.87
24/1/2024 02:00:00,10.1,24.87
24/1/2024 02:10:00,10.06,24.9
24/1/2024 02:20:00,9.99,24.8
24/1/2024 02:30:00,9.96,24.69
24/1/2024 02:40:00,9.99,24.83
24/1/2024 02:50:00,9.95,24.68
24/1/2024 03:00:00,9.95,24.76
24/1/2024 03:10:00,9.81,24.78
24/1/2024 03:20:00,9.73,24.61
24/1/2024 03:30:00,9.84,24.57
24/1/2024 03:40:00,9.8,24.54
24/1/2024 03:50:00,9.8,24.4
24/1/2024 04:00:00,9.84,24.53
24/1/2024 04:10:00,9.73,24.53
24/1/2024 04:20:00,9.8,24.35
24/1/2024 04:30:00,9.84,24.14
24/1/2024 04:40:00,9.91,24.25
24/1/2024 04:50:00,9.91,23.9
24/1/2024 05:00:00,9.8,23.92
24/1/2024 05:10:00,9.48,23.95
24/1/2024 05:20:00,9.41,23.92
24/1/2024 05:30:00,9.4,23.67
24/1/2024 05:40:00,9.44,23.67
24/1/2024 05:50:00,9.51,23.63
24/1/2024 06:00:00,9.47,23.55
24/1/2024 06:10:00,9.4,23.38
24/1/2024 06:20:00,9.65,23.52
24/1/2024 06:30:00,9.58,23.3
24/1/2024 06:40:00,9.51,23.3
24/1/2024 06:50:00,9.54,23.05
24/1/2024 07:00:00,9.76,22.94
24/1/2024 07:10:00,9.54,22.98
24/1/2024 07:20:00,9.04,22.49
24/1/2024 07:30:00,8.83,22.26
24/1/2024 07:40:00,9.22,22.74
24/1/2024 07:50:00,9.36,22.23
24/1/2024 08:00:00,9.11,21.42
24/1/2024 08:10:00,8.68,20.94
24/1/2024 08:20:00,8.72,20.7
24/1/2024 08:30:00,9.04,21.38
24/1/2024 08:40:00,9.47,21.81
24/1/2024 08:50:00,9.47,21.95
24/1/2024 09:00:00,9.9,22.38
24/1/2024 09:10:00,10.05,22.67
24/1/2024 09:20:00,10.12,22.92
24/1/2024 09:30:00,10.33,23.35
24/1/2024 09:40:00,10.26,23.61
24/1/2024 09:50:00,10.19,23.93
24/1/2024 10:00:00,10.55,24.2
24/1/2024 10:10:00,10.55,24.57
24/1/2024 10:20:00,11.16,24.58
24/1/2024 10:30:00,11.31,24.83
24/1/2024 10:40:00,11.45,25.05
24/1/2024 10:50:00,11.52,25.41
24/1/2024 11:00:00,11.63,25.38
24/1/2024 11:10:00,11.7,25.72
24/1/2024 11:20:00,11.63,26.1
24/1/2024 11:30:00,11.45,26.17
24/1/2024 11:40:00,11.53,26.49
24/1/2024 11:50:00,11.64,26.75
24/1/2024 12:00:00,11.21,26.96
24/1/2024 12:10:00,11.32,26.93
24/1/2024 12:20:00,11.64,26.99
24/1/2024 12:30:00,11.36,27.22
24/1/2024 12:40:00,10.93,27.36
24/1/2024 12:50:00,11.04,27.51
24/1/2024 13:00:00,11.35,27.69
24/1/2024 13:10:00,11.36,28.01
24/1/2024 13:20:00,11.19,28.09
24/1/2024 13:30:00,11.16,27.88
24/1/2024 13:40:00,10.83,28.16
24/1/2024 13:50:00,12.22,51.09
24/1/2024 14:00:00,12.84,67.71
24/1/2024 14:10:00,13.05,72.98
24/1/2024 14:20:00,13.52,75.88
24/1/2024 14:30:00,13.55,78.24
24/1/2024 14:40:00,14.12,84.43
24/1/2024 14:50:00,14.99,90.54
24/1/2024 15:00:00,15.13,92.82
24/1/2024 15:10:00,15.03,92.37
24/1/2024 15:20:00,14.99,89.62
24/1/2024 15:30:00,14.99,88.59
24/1/2024 15:40:00,15.1,87.26
24/1/2024 15:50:00,15.03,86.55
24/1/2024 16:00:00,14.79,85.44
24/1/2024 16:10:00,14.86,84.7
24/1/2024 16:20:00,14.93,84.16
24/1/2024 16:30:00,15.04,85.02
24/1/2024 16:40:00,15.29,87.81
24/1/2024 16:50:00,15.46,92.21
24/1/2024 17:00:00,15.65,96.08
24/1/2024 17:10:00,15.83,97.08
24/1/2024 17:20:00,15.75,93.07
24/1/2024 17:30:00,15.79,88.5
24/1/2024 17:40:00,15.72,85.79
24/1/2024 17:50:00,15.72,84.81
24/1/2024 18:00:00,15.68,84.5
24/1/2024 18:10:00,15.86,84.6
24/1/2024 18:20:00,15.82,87.6
24/1/2024 18:30:00,15.79,89.57
24/1/2024 18:40:00,16.18,93.75
24/1/2024 18:50:00,16.32,92.53
24/1/2024 19:00:00,16.36,92.53
24/1/2024 19:10:00,16.35,89.31
24/1/2024 19:20:00,16.1,86.43
24/1/2024 19:30:00,15.99,84.8
24/1/2024 19:40:00,15.77,83.34
24/1/2024 19:50:00,15.99,83.48
24/1/2024 20:00:00,16.38,83.87
24/1/2024 20:10:00,16.59,85.62
24/1/2024 20:20:00,16.99,90.62
24/1/2024 20:30:00,16.81,88.29
24/1/2024 20:40:00,16.98,86.22
24/1/2024 20:50:00,16.98,84.96
24/1/2024 21:00:00,16.87,82.99
24/1/2024 21:10:00,16.91,80.88
24/1/2024 21:20:00,16.69,79.17
24/1/2024 21:30:00,16.66,78.66
24/1/2024 21:40:00,16.73,79.2
24/1/2024 21:50:00,16.9,79.57
24/1/2024 22:00:00,16.91,79.62
24/1/2024 22:10:00,16.79,79.65
24/1/2024 22:20:00,16.79,79.94
24/1/2024 22:30:00,16.76,81.12
24/1/2024 22:40:00,16.83,82.77
24/1/2024 22:50:00,16.61,82.19
24/1/2024 23:00:00,16.61,81.94
24/1/2024 23:10:00,16.65,82.15
24/1/2024 23:20:00,16.61,82.12
24/1/2024 23:30:00,16.58,80.87
24/1/2024 23:40:00,16.51,78.1
24/1/2024 23:50:00,16.18,77.18
25/1/2024 00:00:00,15.79,77.36
25/1/2024 00:10:00,15.96,77.79
25/1/2024 00:20:00,15.96,78.54
25/1/2024 00:30:00,16.03,78.93
25/1/2024 00:40:00,16.03,78.85
25/1/2024 00:50:00,15.96,79.07
25/1/2024 01:00:00,15.96,79.24
25/1/2024 01:10:00,15.96,80.14
25/1/2024 01:20:00,16.18,81.57
25/1/2024 01:30:00,16.1,77.2
25/1/2024 01:40:00,16.03,79.64
25/1/2024 01:50:00,16.03,79.78
25/1/2024 02:00:00,15.96,80.22
25/1/2024 02:10:00,16.05,79.31
25/1/2024 02:20:00,16.17,78.25
25/1/2024 02:30:00,16.03,77.47
25/1/2024 02:40:00,15.99,77.09
25/1/2024 02:50:00,15.95,77.52
25/1/2024 03:00:00,15.95,77.91
25/1/2024 03:10:00,15.95,78.37
25/1/2024 03:20:00,16.13,79.01
25/1/2024 03:30:00,15.88,79.37
25/1/2024 03:40:00,16.13,79.34
25/1/2024 03:50:00,16.06,80.34
25/1/2024 04:00:00,16.16,81.23
25/1/2024 04:10:00,16.12,80.55
25/1/2024 04:20:00,16.16,81.16
25/1/2024 04:30:00,16.23,81.02
25/1/2024 04:40:00,16.3,81.09
25/1/2024 04:50:00,16.05,79.8
25/1/2024 05:00:00,16.05,78.22
25/1/2024 05:10:00,16.3,77.82
25/1/2024 05:20:00,16.34,78.47
25/1/2024 05:30:00,16.3,79.04
25/1/2024 05:40:00,16.34,79.4
25/1/2024 05:50:00,16.3,78.86
25/1/2024 06:00:00,16.41,79.43
25/1/2024 06:10:00,16.47,79.57
25/1/2024 06:20:00,16.3,80.26
25/1/2024 06:30:00,16.3,81
25/1/2024 06:40:00,16.41,79.5
25/1/2024 06:50:00,16.33,80.68
25/1/2024 07:00:00,16.33,80.39
25/1/2024 07:10:00,16.3,80.07
25/1/2024 07:20:00,15.69,79.15
25/1/2024 07:30:00,15.52,79.01
25/1/2024 07:40:00,16.12,80.04
25/1/2024 07:50:00,16.12,79.14
25/1/2024 08:00:00,15.45,75.4
25/1/2024 08:10:00,15.09,71.39
25/1/2024 08:20:00,15.47,71.79
25/1/2024 08:30:00,15.87,76.12
25/1/2024 08:40:00,16.55,78.06
25/1/2024 08:50:00,16.3,79.01
25/1/2024 09:00:00,16.76,79.92
25/1/2024 09:10:00,16.84,80.06
25/1/2024 09:20:00,17.02,82.57
25/1/2024 09:30:00,17.24,84.05
25/1/2024 09:40:00,17.62,85.75
25/1/2024 09:50:00,17.23,83.1
25/1/2024 10:00:00,17.27,80.85
25/1/2024 10:10:00,17.16,80.17
25/1/2024 10:20:00,17.69,79.56
25/1/2024 10:30:00,17.99,78.86
25/1/2024 10:40:00,18.17,78.43
25/1/2024 10:50:00,18.11,78.54
25/1/2024 11:00:00,18.42,79.54
25/1/2024 11:10:00,18.54,80.66
25/1/2024 11:20:00,18.53,81.62
25/1/2024 11:30:00,18.4,82.62
25/1/2024 11:40:00,18.5,83.59
25/1/2024 11:50:00,18.4,83.44
25/1/2024 12:00:00,18.32,82.12
25/1/2024 12:10:00,18.08,81.88
25/1/2024 12:20:00,18.19,81.99
25/1/2024 12:30:00,17.76,81.74
25/1/2024 12:40:00,17.55,81.52
25/1/2024 12:50:00,17.61,81.63
25/1/2024 13:00:00,17.8,82.78
25/1/2024 13:10:00,18.18,85.07
25/1/2024 13:20:00,17.91,84.54
25/1/2024 13:30:00,18.16,85.4
25/1/2024 13:40:00,18.34,85.79
25/1/2024 13:50:00,18.27,84.93
25/1/2024 14:00:00,18.28,84.33
25/1/2024 14:10:00,18.13,84.06
25/1/2024 14:20:00,18.2,83.51
25/1/2024 14:30:00,18.42,83.15
25/1/2024 14:40:00,18.56,83.98
25/1/2024 14:50:00,18.6,84.33
25/1/2024 15:00:00,18.64,84.01
25/1/2024 15:10:00,18.85,86.49
25/1/2024 15:20:00,19.17,91.56
25/1/2024 15:30:00,19.28,94.28
25/1/2024 15:40:00,19.28,94.43
25/1/2024 15:50:00,19.28,92.43
25/1/2024 16:00:00,18.79,87.49
25/1/2024 16:10:00,18.68,83.35
25/1/2024 16:20:00,18.54,81.56
25/1/2024 16:30:00,18.79,80.82
25/1/2024 16:40:00,18.8,81.75
25/1/2024 16:50:00,19.01,83.82
25/1/2024 17:00:00,19.01,83.14
25/1/2024 17:10:00,18.94,83.97
25/1/2024 17:20:00,19.19,87.36
25/1/2024 17:30:00,19.16,87.26
25/1/2024 17:40:00,19.19,87.08
25/1/2024 17:50:00,19.12,87.12
25/1/2024 18:00:00,19.05,85.87
25/1/2024 18:10:00,18.97,84.79
25/1/2024 18:20:00,18.98,84.47
25/1/2024 18:30:00,19.16,84.15
25/1/2024 18:40:00,19.16,84.26
25/1/2024 18:50:00,19.19,84.26
25/1/2024 19:00:00,19.23,84.4
25/1/2024 19:10:00,19.3,85.36
25/1/2024 19:20:00,19.44,87.29
25/1/2024 19:30:00,19.47,86.75
25/1/2024 19:40:00,19.61,88.52
25/1/2024 19:50:00,19.76,89.94
25/1/2024 20:00:00,19.69,89.57
25/1/2024 20:10:00,19.47,87.46
25/1/2024 20:20:00,19.47,86.82
25/1/2024 20:30:00,19.54,86.42
25/1/2024 20:40:00,19.71,86.39
25/1/2024 20:50:00,19.46,84
25/1/2024 21:00:00,19.57,83.77
25/1/2024 21:10:00,19.89,84.91
25/1/2024 21:20:00,19.89,85.01
25/1/2024 21:30:00,19.92,85.09
25/1/2024 21:40:00,20.03,85.47
25/1/2024 21:50:00,19.95,86.08
25/1/2024 22:00:00,19.81,86.55
25/1/2024 22:10:00,19.67,86.76
25/1/2024 22:20:00,19.88,87.83
25/1/2024 22:30:00,19.83,88.15
25/1/2024 22:40:00,19.77,86.11
25/1/2024 22:50:00,19.58,84.68
25/1/2024 23:00:00,19.62,84.17
25/1/2024 23:10:00,19.48,83.28
25/1/2024 23:20:00,19.48,83.49
25/1/2024 23:30:00,19.66,84.53
25/1/2024 23:40:00,19.69,85.96
25/1/2024 23:50:00,19.8,84.99
26/1/2024 00:00:00,19.8,86.35
26/1/2024 00:10:00,19.83,87.74
26/1/2024 00:20:00,19.61,86.31
26/1/2024 00:30:00,19.43,84.01
26/1/2024 00:40:00,19.43,82.09
26/1/2024 00:50:00,19.17,80.8
26/1/2024 01:00:00,19.14,80.65
26/1/2024 01:10:00,19.5,81.97
26/1/2024 01:20:00,19.5,83.3
26/1/2024 01:30:00,19.43,83.72
26/1/2024 01:40:00,19.43,84.04
26/1/2024 01:50:00,19.43,83.62
26/1/2024 02:00:00,19.6,84.58
26/1/2024 02:10:00,19.42,84.75
26/1/2024 02:20:00,19.35,83.9
26/1/2024 02:30:00,19.42,81.78
26/1/2024 02:40:00,19.35,80.53
26/1/2024 02:50:00,19.14,79.63
26/1/2024 03:00:00,19.6,81.81
26/1/2024 03:10:00,19.67,83.38
26/1/2024 03:20:00,19.67,83.38
26/1/2024 03:30:00,19.6,83.81
26/1/2024 03:40:00,19.7,84.14
26/1/2024 03:50:00,19.77,84.38
26/1/2024 04:00:00,19.68,84.2
26/1/2024 04:10:00,19.48,81.12
26/1/2024 04:20:00,19.13,79.16
26/1/2024 04:30:00,19.09,78.33
26/1/2024 04:40:00,19.27,79.59
26/1/2024 04:50:00,19.41,82.34
26/1/2024 05:00:00,19.51,82.98
26/1/2024 05:10:00,19.44,82.95
26/1/2024 05:20:00,19.37,84.05
26/1/2024 05:30:00,19.37,84.05
26/1/2024 05:40:00,19.27,82.79
26/1/2024 05:50:00,19.12,81.58
26/1/2024 06:00:00,19.26,81.93
26/1/2024 06:10:00,19.23,81.18
26/1/2024 06:20:00,19.23,81.16
26/1/2024 06:30:00,19.23,83.01
26/1/2024 06:40:00,19.33,83.11
26/1/2024 06:50:00,19.3,82.39
26/1/2024 07:00:00,19.3,82.54
26/1/2024 07:10:00,18.93,79.64
26/1/2024 07:20:00,18.22,77.75
26/1/2024 07:30:00,18.4,79.94
26/1/2024 07:40:00,19.08,81.65
26/1/2024 07:50:00,19.04,82.01
26/1/2024 08:00:00,18.76,81.72
26/1/2024 08:10:00,18.53,81.62
26/1/2024 08:20:00,18.8,82.45
26/1/2024 08:30:00,18.83,81.73
26/1/2024 08:40:00,19.48,83.34
26/1/2024 08:50:00,19.3,84.16
26/1/2024 09:00:00,19.55,81.23
26/1/2024 09:10:00,19.6,78.84
26/1/2024 09:20:00,19.73,78.55
26/1/2024 09:30:00,19.93,81.28
26/1/2024 09:40:00,16.83,72.05
26/1/2024 09:50:00,15.69,61.93
26/1/2024 10:00:00,15.59,54.63
26/1/2024 10:10:00,15.56,48.73
26/1/2024 10:20:00,18.06,56.38
